date,XLF,IYF,IYF/XLF,IYF/XLF avg,IYF/XLF 10 dma,IYF/XLF 20 dma,XLF avg,XLF 10 dma,XLF 20 dma,avg diff,10 dma diff,20 dma diff,XLF div,IYF div,XLF*,IYF*,IYF*/XLF*,IYF*/XLF* avg,IYF*/XLF* 10 dma,IYF*/XLF* 20 dma,XLF* avg,XLF* 10 dma,XLF* 20 dma,avg diff*,10 dma diff*,20 dma diff*
2026-04-17,52.43,125.34,2.3906160595079156,2.3831651971309507,2.3907417243654363,2.386017173371928,124.94935128557574,125.34582503085011,125.05627068362158,0.0031215793211563834,-4.647275808623621e-05,0.002266243319332286,0.0,0.0,52.43,125.34,2.3906160595079156,2.383649936562074,2.3907417243654363,2.386604174186924,124.97476617394953,125.34582503085012,125.11788012879926,0.00291819848124603,-4.647275808634724e-05,0.001773710847667331
2026-04-20,52.63,125.87,2.3916017480524414,2.3831651971309507,2.391048651375973,2.38717835286909,125.42598432500193,125.82473695335293,125.57608383456459,0.003533810046794268,0.00035966621855430835,0.0023378077305158313,0.0,0.0,52.63,125.87,2.3916017480524414,2.383649936562074,2.391048651375973,2.38717835286909,125.45149616126196,125.82473695335293,125.60697768745783,0.0033304292068838844,0.00035966621855430835,0.002091820975980417
2026-04-21,52.3,125.29,2.3956022944550672,2.3831651971309507,2.3914950075255694,2.3879509579510882,124.63953980994872,125.05184446696339,124.84942785505339,0.005205160295652575,0.0019026432068382226,0.0035226162009428783,0.0,0.0,52.3,125.29,2.3956022944550672,2.383649936562074,2.3914950075255694,2.3879509579510882,124.66489168219645,125.05184446696339,124.84942785505339,0.005001779455742056,0.0019026432068382226,0.0035226162009428783
2026-04-22,52.21,124.91,2.392453552959203,2.3831651971309507,2.39167786282149,2.3885395446899578,124.42505494220694,124.85995434290999,124.67491951462632,0.0038899116644252503,0.000400734010553087,0.0018837721072892102,0.0,0.0,52.21,124.91,2.392453552959203,2.383649936562074,2.39167786282149,2.3885395446899578,124.45036318790588,124.85995434290999,124.67491951462632,0.0036865308245147953,0.000400734010553087,0.0018837721072892102
2026-04-23,51.8,124.19,2.3974903474903475,2.3831651971309507,2.392151619955095,2.389433518894633,123.44795721138324,123.88891329415317,123.7263484149398,0.005992982803572194,0.0024273474087961426,0.0037403916973236793,0.0,0.0,51.8,124.19,2.3974903474903475,2.383649936562074,2.392151619955095,2.3894335188946334,123.47306671391541,123.88891329415317,123.7263484149398,0.005789601963661806,0.0024273474087961426,0.0037403916973236793
2026-04-24,51.42,123.31,2.398094126798911,2.3831651971309507,2.3926267801236607,2.3903677869063418,122.54235443647349,123.00443629809098,122.86467154156203,0.006244789153764011,0.002481087696282548,0.0036179915782825465,0.0,0.0,51.42,123.31,2.398094126798911,2.383649936562074,2.3926267801236607,2.390367786906342,122.56727973802184,123.00443629809098,122.86467154156206,0.006041408313853492,0.002481087696282548,0.003617991578282104
2026-04-27,51.81,124.11,2.3954834973943253,2.3831651971309507,2.393073310273469,2.3909409578019942,123.47178886335456,123.96199347820686,123.84495503961757,0.005155569423801119,0.001193254726417168,0.0021378484756377435,0.0,0.0,51.81,124.11,2.3954834973943253,2.383649936562074,2.3930733102734685,2.3909409578019942,123.49690321328104,123.96199347820686,123.8449550396176,0.00495218858389088,0.001193254726417168,0.0021378484756373007
2026-04-28,51.85,124.34,2.3980713596914174,2.3831651971309507,2.3937147451997367,2.3918929128833395,123.56711547123979,124.08085113767936,123.9702886620334,0.006235295274723465,0.0020863704084323653,0.002977819510880042,0.0,0.0,51.85,124.34,2.3980713596914174,2.383649936562074,2.3937147451997367,2.3918929128833395,123.59224921074353,124.08085113767935,123.9702886620334,0.0060319144348129706,0.002086370408432587,0.002977819510880042
2026-04-29,51.92,123.17,2.3723035439137132,2.3831651971309507,2.392033847913899,2.3913466560097523,123.73393703503896,124.28166957077033,124.18708003690298,-0.0045680763333733705,-0.008985003426908892,-0.008223623667191399,0.0,0.0,51.92,123.17,2.3723035439137132,2.383649936562074,2.3920338479138987,2.3913466560097523,123.75910470630288,124.28166957077033,124.18708003690298,-0.004771457173283802,-0.008985003426908892,-0.008223623667191399
2026-04-30,52.13,124.34,2.3851908689813928,2.3831651971309507,2.3916907399244733,2.3912089502678837,124.23440172643646,124.69672449175157,124.66090117778839,0.0008496311702451492,-0.0028648363927683816,-0.00257751159880279,0.0,0.0,52.13,124.34,2.3851908689813928,2.383649936562074,2.3916907399244733,2.3912089502678837,124.25967119298092,124.69672449175155,124.66090117778839,0.000646250330334841,-0.00286483639276827,-0.00257751159880279
2026-05-01,51.92,123.88,2.3859784283513097,2.3831651971309507,2.3912269768088126,2.390984350587124,123.73393703503896,124.17658321687865,124.15156869790853,0.0011797638182356428,-0.0023912556913985015,-0.00218979227404652,0.0,0.0,51.92,123.88,2.3859784283513097,2.383649936562074,2.391226976808813,2.3909843505871247,123.75910470630288,124.17658321687865,124.15156869790853,0.0009763829783254321,-0.0023912556913985015,-0.00218979227404652
2026-05-04,51.58,122.86,2.3819309810003877,2.3831651971309507,2.390259900103607,2.3906542757397906,122.92366086801444,123.33948746379855,123.32697280328387,-0.0005180236083490786,-0.003895118344620945,-0.003793648039238791,0.0,0.0,51.58,122.86,2.3819309810003877,2.383649936562074,2.3902599001036076,2.3906542757397906,122.94866372787176,123.33948746379858,123.32697280328388,-0.000721404448259428,-0.003895118344621168,-0.0037936480392389027
2026-05-05,51.59,123.38,2.3915487497577046,2.3831651971309507,2.389854545633871,2.3906747765797203,122.94749251998576,123.3135082463451,123.33385408541581,0.003511649634002157,0.0005390636805786174,0.0003740845060637558,0.0,0.0,51.59,123.38,2.3915487497577046,2.383649936562074,2.389854545633871,2.3906747765797203,122.97250022723739,123.31350824634512,123.33385408541581,0.0033082687940919958,0.0005390636805783955,0.0003740845060637558
2026-05-06,51.84,124.23,2.3964120370370368,2.3831651971309507,2.3902503940416544,2.3909641284315724,123.5432838192685,123.89005964565989,123.93258041789271,0.005543115290634617,0.002740129657583596,0.0023969747897380077,0.0,0.0,51.84,124.23,2.3964120370370368,2.383649936562074,2.390250394041655,2.3909641284315724,123.56841271137792,123.89005964565989,123.93258041789271,0.00533973445072426,0.002740129657583596,0.0023969747897380077
2026-05-07,51.55,123.09,2.3877788554801165,2.3831651971309507,2.3892792448406315,2.390715432397863,122.8521659121005,123.21740781284728,123.25420082064755,0.0019340657683038164,-0.0010345431779103637,-0.0013331009572632193,0.0,0.0,51.55,123.09,2.3877788554801165,2.383649936562074,2.389279244840631,2.3907154323978634,122.8771542297749,123.2174078128473,123.25420082064755,0.001730684928393432,-0.0010345431779104747,-0.0013331009572632193
2026-05-08,51.24,122.62,2.3930523028883686,2.3831651971309507,2.3887750624495774,2.390700921286619,122.11338470098991,122.42666850563396,122.5002587560665,0.004140146415076801,0.0015779160407149943,0.0009770000575707513,0.0,0.0,51.24,122.62,2.3930523028883686,2.383649936562074,2.3887750624495774,2.390700921286619,122.13822274944067,122.42666850563394,122.50025875606653,0.003936765575166333,0.0015779160407152159,0.0009770000575705295
2026-05-11,51.18,122.14,2.3864790933958577,2.3831651971309507,2.3878746220497304,2.3904739661615997,121.97039478916206,122.25750769616937,122.35607315144915,0.0013895781724142173,-0.0009616113219154583,-0.0017674983889599417,0.0,0.0,51.18,122.14,2.3864790933958577,2.383649936562074,2.3878746220497304,2.3904739661615997,121.99520375324694,122.25750769616937,122.35607315144915,0.0011861973325037719,-0.0009616113219154583,-0.0017674983889599417
2026-05-12,51.58,123.0,2.384645211322218,2.3831651971309507,2.3865320072128102,2.3901233762062737,122.92366086801444,123.16657300532509,123.3006471746153,0.0006208360282869968,-0.0013533359035301906,-0.0024413035644413605,0.0,0.0,51.58,123.0,2.384645211322218,2.383649936562074,2.3865320072128107,2.3901233762062732,122.94866372787176,123.16657300532509,123.3006471746153,0.00041745518837665196,-0.0013533359035301906,-0.0024413035644413605
2026-05-13,50.99,121.76,2.3879191998431066,2.3831651971309507,2.38809357280575,2.390063710359825,121.51759340170717,121.6892670477812,121.8723909527579,0.001992840155379652,0.0005810898925012404,-0.000922627408375604,0.0,0.0,50.99,121.76,2.3879191998431066,2.383649936562074,2.38809357280575,2.390063710359825,121.54231026530015,121.68926704778121,121.87239095275788,0.001789459315469326,0.0005810898925010184,-0.0009226274083754929
2026-05-14,51.29,122.5,2.388379801130825,2.3831651971309507,2.388412466020693,2.390051602972583,122.23254296084646,122.48531934920692,122.58636770435541,0.0021857096926729607,0.00011984922892245526,-0.0007047940588417133,0.0,0.0,51.29,122.5,2.388379801130825,2.383649936562074,2.3884124660206933,2.390051602972583,122.25740524626876,122.48531934920692,122.58636770435541,0.001982328852762554,0.00011984922892245526,-0.0007047940588417133
2026-05-15,51.1,121.76,2.382778864970646,2.3831651971309507,2.3880925096826267,2.38965974324572,121.77974157339158,122.04787701365741,122.131636911899,-0.00016212198721462574,-0.002361508175762592,-0.003047560008533253,0.0,0.0,51.1,121.76,2.382778864970646,2.383649936562074,2.3880925096826267,2.38965974324572,121.80451175832198,122.04787701365743,122.131636911899,-0.00036550282712510585,-0.0023615081757627034,-0.003047560008533253
2026-05-18,51.74,122.99,2.377077696173173,2.3831651971309507,2.3876071811999053,2.3889335406517564,123.30496729955539,123.55990645097911,123.64099511553356,-0.002557644394495599,-0.004623059681653448,-0.005279114469067451,0.0,0.0,51.74,122.99,2.377077696173173,2.383649936562074,2.387607181199905,2.3889335406517564,123.3300477177217,123.55990645097911,123.64099511553356,-0.0027610252344060357,-0.004623059681653448,-0.005279114469067451
2026-05-19,51.1,121.52,2.378082191780822,2.3831651971309507,2.386260525402217,2.388057535518044,121.77974157339158,122.00672695931516,122.07450392730476,-0.0021351578130730303,-0.003997323936419845,-0.0045526879804753916,0.0,0.0,51.1,121.52,2.378082191780822,2.383649936562074,2.386260525402217,2.388057535518044,121.80451175832198,122.00672695931515,122.07450392730476,-0.002338538652983514,-0.003997323936419622,-0.0045526879804753916
2026-05-20,51.66,122.97,2.380371660859466,2.3831651971309507,2.38465648778446,2.387453440913057,123.1143140837849,123.27421874227852,123.36705228486214,-0.00117288337427016,-0.0024708713862103093,-0.0032236533239689597,0.0,0.0,51.66,122.97,2.380371660859466,2.383649936562074,2.38465648778446,2.387453440913057,123.13935572279672,123.27421874227852,123.36705228486214,-0.0013762642141805584,-0.0024708713862103093,-0.0032236533239689597
2026-05-21,51.73,123.4,2.3854629808621692,2.3831651971309507,2.384424900322665,2.3868520725816484,123.28113564758407,123.35828011309012,123.50296649843243,0.0009637085649321145,0.00033814376796838393,-0.0008340645384853752,0.0,0.0,51.73,123.4,2.3854629808621692,2.383649936562074,2.3844249003226654,2.386852072581648,123.30621121835607,123.35828011309012,123.50296649843243,0.0007603277250216835,0.00033814376796838393,-0.0008340645384853752
2026-05-22,51.94,123.79,2.3833269156719292,2.3831651971309507,2.3834523616010213,2.3861137120252995,123.78160033898158,123.84702932275921,123.97309664989082,6.785641818482955e-05,-0.0004605880140248995,-0.0014779980206691824,0.0,0.0,51.94,123.79,2.3833269156719292,2.383649936562074,2.3834523616010213,2.386113712025299,123.80677770503411,123.84702932275924,123.97309664989079,-0.00013552442172551506,-0.0004605880140251216,-0.0014779980206689601
2026-05-26,51.85,123.81,2.3878495660559307,2.3831651971309507,2.3835894088670284,2.3857320154583794,123.56711547123979,123.58200494901295,123.71999596851178,0.001963678866132071,0.0018431890358155294,0.0007272172013138607,0.0,0.0,51.85,123.81,2.3878495660559307,2.383649936562074,2.383589408867029,2.3857320154583794,123.59224921074353,123.58200494901295,123.71999596851177,0.0017602980262217086,0.0018431890358155294,0.0007272172013140825
2026-05-27,51.42,122.51,2.382535978218592,2.3831651971309507,2.3833784855566664,2.384955246384738,122.54235443647349,122.5641674039426,122.67434023486987,-0.00026406142259586206,-0.00044204907761964283,-0.0013405445007067672,0.0,0.0,51.42,122.51,2.382535978218592,2.383649936562074,2.383378485556666,2.384955246384738,122.56727973802184,122.56416740394263,122.67434023486987,-0.0004674422625062586,-0.000442049077619865,-0.0013405445007067672
2026-05-28,51.27,122.17,2.3828749756192704,2.3831651971309507,2.3828740631342824,2.3854838179700164,122.18487965690385,122.19581495449029,122.27665548214553,-0.00012178727057246782,-0.00021128122680438372,-0.0008726279253292273,0.0,0.0,51.27,122.17,2.3828749756192704,2.383649936562074,2.382874063134282,2.3854838179700164,122.20973224753753,122.19581495449027,122.27665548214553,-0.0003251681104828015,-0.00021128122680427267,-0.0008726279253292273
2026-05-29,51.58,122.86,2.3819309810003877,2.3831651971309507,2.3822291811212386,2.3853208235709658,122.92366086801444,122.90864417646628,123.04325533089344,-0.0005180236083490786,-0.00039585340322396696,-0.0014904671723185113,0.0,0.0,51.58,122.86,2.3819309810003877,2.383649936562074,2.3822291811212386,2.3853208235709658,122.94866372787176,122.90864417646625,123.04325533089344,-0.000721404448259428,-0.00039585340322374486,-0.0014904671723185113
2026-06-01,51.43,122.55,2.382850476375656,2.3831651971309507,2.3822363422617396,2.3851644259721834,122.5661860884448,122.5180467850653,122.67704995625476,-0.0001320687036349556,0.0002607701455572368,-0.0010361823269084136,0.0,0.0,51.43,122.55,2.382850476375656,2.383649936562074,2.3822363422617396,2.385164425972183,122.59111623738745,122.5180467850653,122.67704995625476,-0.00033544954354529144,0.0002607701455572368,-0.0010361823269084136
2026-06-02,51.46,123.02,2.39059463661096,2.3831651971309507,2.383588036305518,2.385597608752712,122.63768104435873,122.58988217278912,122.74056136052856,0.0031126180356923715,0.0035024508224139996,0.0022740732552753258,0.0,0.0,51.46,123.02,2.39059463661096,2.383649936562074,2.3835880363055186,2.385597608752712,122.66262573548433,122.58988217278912,122.74056136052853,0.002909237195781918,0.0035024508224139996,0.0022740732552755474
2026-06-03,50.87,121.63,2.390996658148221,2.3831651971309507,2.3848794829422584,2.385570004172238,121.23161357805145,121.2531234068617,121.35535035725046,0.0032807719047397267,0.0031033600879456606,0.0022606281350769693,0.0,0.0,50.87,121.63,2.390996658148221,2.383649936562074,2.3848794829422584,2.3855700041722376,121.25627227291268,121.25312340686173,121.35535035725046,0.003077391064829428,0.0031033600879454394,0.0022606281350769693
2026-06-04,52.19,124.81,2.3914543015903433,2.3831651971309507,2.385987747015346,2.385322117399903,124.37739163826431,124.46686021475647,124.5028985177491,0.0034721563841088,0.0027530834725907386,0.0024635840295434974,0.0,0.0,52.19,124.81,2.3914543015903433,2.383649936562074,2.385987747015346,2.3853221173999026,124.40269018917462,124.46686021475647,124.50289851774907,0.003268775544198424,0.0027530834725907386,0.002463584029543719
2026-06-05,52.3,125.0,2.390057361376673,2.3831651971309507,2.3864471850667965,2.3854360426947308,124.63953980994872,124.78715916890259,124.75234674001493,0.0028878473404923763,0.0017041779354631682,0.0019831913044020977,0.0,0.0,52.3,125.0,2.390057361376673,2.383649936562074,2.3864471850667965,2.3854360426947308,124.66489168219645,124.78715916890259,124.7523467400149,0.0026844665005819218,0.0017041779354631682,0.0019831913044023194
2026-06-08,51.97,124.31,2.391956898210506,2.3831651971309507,2.387310183320654,2.3853812724608376,123.8530952948955,124.02366020792141,123.97111113884516,0.0036822978923420043,0.002306090271744382,0.002729882028137902,0.0,0.0,51.97,124.31,2.391956898210506,2.383649936562074,2.387310183320654,2.3853812724608376,123.87828720313097,124.02366020792141,123.97111113884516,0.0034789170524317076,0.002306090271744382,0.002729882028137902
2026-06-09,52.46,125.41,2.3905833015630957,2.3831651971309507,2.3875835568713706,2.3855864828691997,125.02084624148968,125.23829221700151,125.13710155329555,0.00310787650629906,0.0013701095534347702,0.0021784211665827214,0.0,0.0,52.46,125.41,2.3905833015630957,2.383649936562074,2.3875835568713706,2.3855864828691997,125.04627567204639,125.23829221700151,125.13710155329555,0.0029044956663885875,0.0013701095534347702,0.0021784211665827214
2026-06-10,52.23,125.06,2.3944093432892974,2.3831651971309507,2.388770893378441,2.3860746894675535,124.47271824614954,124.70348917539168,124.5991820002583,0.004707060800013025,0.002854789288140688,0.003691580813301515,0.0,0.0,52.23,125.06,2.3944093432892974,2.383649936562074,2.388770893378441,2.3860746894675535,124.49803618663711,124.70348917539168,124.5991820002583,0.004503679960102541,0.002854789288140688,0.003691580813301515
2026-06-11,52.62,126.31,2.4004180919802356,2.3831651971309507,2.3905252050145376,2.38669963407441,125.40215267303061,125.69712440957356,125.55525015978266,0.0072134082828056376,0.004863964065726967,0.005993300774388483,0.0,0.0,52.62,126.31,2.4004180919802356,2.383649936562074,2.390525205014538,2.38669963407441,125.42765966189631,125.69712440957356,125.55525015978266,0.007010027442895274,0.004863964065726967,0.005993300774388483
2026-06-12,53.34,128.05,2.4006374203224596,2.3831651971309507,2.392395848946745,2.3873125150339916,127.11803161496492,127.51061443547545,127.30655848152904,0.007304775000734354,0.004221201037864719,0.005822788522953345,0.0,0.0,53.34,128.05,2.4006374203224596,2.383649936562074,2.392395848946745,2.3873125150339916,127.14388761622102,127.51061443547546,127.30655848152904,0.007101394160824093,0.004221201037864499,0.005822788522953345
2026-06-15,53.56,128.0,2.3898431665421955,2.3831651971309507,2.393095117963399,2.387665730112569,127.64232795833372,128.13672166958767,127.8644583052206,0.0027982242057136434,-0.0010675679901080456,0.0010594805418149141,0.0,0.3804,53.56,128.3804,2.396945481702763,2.383649936562074,2.3938053494794556,2.3880208458705976,127.66829060226468,128.13672166958767,127.8644583052206,0.005562311075081196,0.001899899719169968,0.004026948251092711
2026-06-16,54.35,129.57,2.383992640294388,2.3831651971309507,2.392434918331742,2.38801147731863,129.52502846406716,130.06471966131073,129.76963243161813,0.00034714318256935824,-0.00381089448042221,-0.0015395446440410014,0.0,0.3804,54.35,129.9504,2.390991720331187,2.383649936562074,2.393845057851478,2.388716547078498,129.5513740521487,130.10332074420842,129.78893297306698,0.0030753258916657545,-0.0011760705549354804,0.0012433007037047923
2026-06-17,54.05,128.89,2.3846438482886216,2.3831651971309507,2.3917996373457817,2.38833956014402,128.81007890492788,129.31110733583066,129.07202034907195,0.0006202644405391141,-0.003261858274332439,-0.0014112184346673619,0.0,0.3804,54.05,129.2704,2.39168177613321,2.383649936562074,2.393913569649977,2.389396526296118,128.8362790711801,129.38732537687238,129.1101293695928,0.003363890773764106,-0.0009040935055502481,0.0012405783930653938
2026-06-18,53.57,127.61,2.3821168564495054,2.3831651971309507,2.3908658928316977,2.388426819923522,127.66615961030503,128.12870657261354,127.94335023691514,-0.0004399910379156597,-0.004056541075569807,-0.0026088519338465944,0.0,0.3804,53.57,127.9904,2.3892178458092213,2.383649936562074,2.393689924071865,2.3898388355436055,127.69212710163029,128.24194992614926,127.99997191368304,0.0023331514832653816,-0.0019634523668476318,-7.478338826533162e-05
2026-06-22,53.7,128.56,2.3940409683426442,2.3831651971309507,2.391264253528295,2.3888557192975455,127.97597108593206,128.38949844506217,128.25852022989312,0.004553201023506439,0.0013271213292440007,0.0023478050439775925,0.0,0.0,53.7,128.56,2.3940409683426442,2.383649936562074,2.394088284768462,2.3902677349176296,128.00200159338337,128.54114892265915,128.33434546869162,0.004349820183596019,0.00014664327603061702,0.0017567890716574208
2026-06-23,53.88,129.09,2.395879732739421,2.3831651971309507,2.391656536981187,2.38948336015092,128.40494082141564,128.84131798010452,128.71154615575176,0.005320965085523034,0.0019282815200457445,0.0029360112206671582,0.0,0.0,53.88,129.09,2.395879732739421,2.383649936562074,2.3944805682213532,2.3908953757710036,128.43105858196455,128.99347678332475,128.78762555736188,0.005117584245612648,0.0007480000066546573,0.0023451013290529442
2026-06-24,53.72,128.19,2.3862620997766197,2.3831651971309507,2.391224416802539,2.3894039868369545,128.02363438987467,128.47978916662936,128.3630461073074,0.0012986477780747832,-0.0022580708910363927,-0.0013490086060239672,0.0,0.0,53.72,128.19,2.3862620997766197,2.383649936562074,2.394048448042706,2.390816002457038,128.0496745921146,128.63149612485108,128.4388995864183,0.0010952669381643118,-0.0034381589268876636,-0.0019397633303466022
2026-06-25,53.45,127.62,2.3876520112254442,2.3831651971309507,2.390548683596154,2.3896597884872977,127.38017978664932,127.81094507809571,127.71364309643522,0.0018809420782149552,-0.0014950820747670613,-0.0007334959819478466,0.0,0.0,53.45,127.62,2.3876520112254442,2.383649936562074,2.3933727148363206,2.391071804107381,127.40608910924286,127.96188954788263,127.7891153313287,0.0016775612383045026,-0.0026753832395188296,-0.0013242703246827698
2026-06-26,53.57,127.85,2.3865969759193577,2.3831651971309507,2.389166571990066,2.3898458885023013,127.66615961030503,128.06169298024597,128.01407486926453,0.0014389729533949573,-0.0016544224772719817,-0.0012825160534022896,0.0,0.0,53.57,127.85,2.3865969759193577,2.383649936562074,2.3919906032302327,2.391257904122385,127.69212710163029,128.2129763337817,128.0897165460324,0.0012355921134845496,-0.0028350570793063664,-0.0018732271752438707
2026-06-29,53.72,127.72,2.377513030528667,2.3831651971309507,2.3868541330106865,2.3896249909787155,128.02363438987467,128.34602824730635,128.38252113034363,-0.0023745226993873015,-0.004889594288275404,-0.005173885874634068,0.0,0.0,53.72,127.72,2.377513030528667,2.383649936562074,2.3896781642508538,2.391037006598799,128.0496745921146,128.4977352055281,128.45837460945452,-0.002577903539297597,-0.006070911473670084,-0.005764551010711822
2026-06-30,53.61,127.51,2.378474165267674,2.3831651971309507,2.385717232883234,2.3894061754233165,127.76148621819026,127.95925007070291,128.10779576636892,-0.001970343834927408,-0.0035170615146049595,-0.004677271035852577,0.0,0.0,53.61,127.51,2.378474165267674,2.383649936562074,2.3878310326073446,2.3908181910434,127.78747309909278,128.11064638548828,128.18349392376163,-0.002173724674837891,-0.004699522510770078,-0.005267990757037553
2026-07-01,54.78,130.23,2.377327491785323,2.3831651971309507,2.3850507180323275,2.3887428181820347,130.5497894988335,130.68959001734356,130.89167028968927,-0.002452564746252105,-0.0035228515622311844,-0.005067918760925521,0.0,0.0,54.78,130.23,2.377327491785323,2.383649936562074,2.386464609752758,2.3901548338021184,130.5763435248704,130.80538396623035,130.96902050535746,-0.002655945586162346,-0.004408482017695013,-0.005658692562698009
2026-07-02,55.62,131.89,2.371269327580007,2.3831651971309507,2.383713265961466,2.387756451653624,132.55164826442348,132.65652093695806,132.86187554728477,-0.005004125858957194,-0.00579499650458366,-0.007341817018650027,0.0,0.0,55.62,131.89,2.371269327580007,2.383649936562074,2.384423364897438,2.3891684672737075,132.57860947158255,132.7351615944484,132.9404118560738,-0.005207506698867549,-0.006387634970431064,-0.007932754830673561
2026-07-06,56.14,133.62,2.380121125757036,2.3831651971309507,2.38351369289222,2.3871897928619585,133.79089416693157,133.8216627510767,134.04864719583443,-0.0012781393273367304,-0.001508088060946756,-0.003202822345832702,0.0,0.0,56.14,133.62,2.380121125757036,2.383649936562074,2.3835136928922194,2.388601808482042,133.81810743859484,133.86152770534218,134.12791775274593,-0.0014815201672472899,-0.0018059398199027905,-0.0037940041982471267
2026-07-07,56.05,133.6,2.383586083853702,2.3831651971309507,2.382468204443325,2.3868662289858102,133.57640929918978,133.59594248660892,133.80198788991277,0.00017659269344482822,3.0371070410929546e-05,-0.0015107436554519414,0.0,0.0,56.05,133.6,2.383586083853702,2.383649936562074,2.3824682044433247,2.3882782446058934,133.60357894430422,133.5959424866089,133.88113136541847,-2.6788146465485304e-05,3.0371070411151584e-05,-0.0021020657980809045
2026-07-08,54.97,131.23,2.387302164817173,2.3831651971309507,2.3816104476511,2.386633492316143,131.00259088628835,130.9642771982496,131.20603660735,0.0017344081446945942,0.002026916037712319,0.00018262272991445246,0.0,0.0,54.97,131.23,2.387302164817173,2.383649936562074,2.3816104476511004,2.3880455079362273,131.0292370128172,130.96427719824956,131.28365510598596,0.0015310273047841165,0.0020269160377125407,-0.00040877954871680085
2026-07-09,55.54,132.5,2.38566798703637,2.3831651971309507,2.381551036377075,2.386387726589807,132.360995048653,132.2746442625421,132.5536241632386,0.001049644656691677,0.0017022460175690956,-0.0004046287926793918,0.0,0.0,55.54,132.5,2.38566798703637,2.383649936562074,2.3815510363770755,2.3877997422098907,132.38791747665758,132.27464426254213,132.63204751077805,0.0008462638167812801,0.001702246017568874,-0.000996088725869517
2026-07-10,55.71,132.95,2.38646562556094,2.3831651971309507,2.3814323978106247,2.3859905407033892,132.76613313216527,132.67620823656685,132.94566024831815,0.001383934765372974,0.002061482277762141,3.264251607703152e-05,0.0,0.0,55.71,132.95,2.38646562556094,2.383649936562074,2.3814323978106247,2.387402556323473,132.79313796587314,132.67620823656688,133.024323638513,0.0011805539254624718,0.0020614822777619197,-0.0005588783114913905
2026-07-13,56.07,133.3,2.3773854110932766,2.3831651971309507,2.3805112413280165,2.384838906659041,133.6240726031324,133.52691454524174,133.78248961723904,-0.0024282018418497167,-0.001700837416127251,-0.0036130421189469126,0.0,0.0,56.07,133.3,2.3773854110932766,2.383649936562074,2.380511241328017,2.386250922279125,133.65125194303548,133.52691454524174,133.86166133305713,-0.0026315826817601288,-0.001700837416127251,-0.0042046613853964805
2026-07-14,56.18,133.64,2.3787824848700603,2.3831651971309507,2.380638186762156,2.383746159886422,133.88622077481682,133.73712153780798,133.98024977610493,-0.0018407230784737083,-0.0007264760838240094,-0.0025427818688617504,0.0,0.0,56.18,133.64,2.3787824848700603,2.383649936562074,2.380638186762156,2.385158175506505,133.9134534360573,133.73712153780798,134.05957681364126,-0.0020441039183839442,-0.0007264760838240094,-0.0031346867425637447
2026-07-15,56.56,134.5,2.378005657708628,2.3831651971309507,2.3805913360062516,2.383154284444743,134.7918235497266,134.64889584326755,134.82468280317602,-0.0021673414373553556,-0.001106419983559479,-0.002411089522786783,0.0,0.0,56.56,134.5,2.378005657708628,2.383649936562074,2.3805913360062516,2.384211184306798,134.8192404119509,134.64889584326755,134.90454640664794,-0.0023707222772655074,-0.001106419983559479,-0.003003265654678131
2026-07-16,56.75,134.56,2.371101321585903,2.3831651971309507,2.3799687189863095,2.3825097185093185,135.24462493718144,135.09855831835478,135.24400564223916,-0.005074979027805706,-0.003994377465885809,-0.005070399944825693,0.0,0.0,56.75,134.56,2.371101321585903,2.383649936562074,2.3799687189863095,2.3832166643695336,135.27213389989768,135.09855831835478,135.30398470941077,-0.005278359867716152,-0.003994377465885809,-0.005513789437952535
2026-07-17,56.26,133.63,2.3752221827230713,2.3831651971309507,2.380364004500616,2.3820386352310416,134.07687399058727,133.89704013016976,134.03999676333424,-0.0033385351596728154,-0.001996360582687592,-0.0030634519291258652,0.0,0.0,56.26,133.63,2.3752221827230713,2.383649936562074,2.380364004500616,2.382393684699027,134.10414543098227,133.89704013016976,134.07976953742997,-0.0035419159995833368,-0.001996360582687592,-0.003360131095575926
2026-07-20,56.04,132.92,2.3718772305496074,2.3831651971309507,2.3795396149798735,2.3815266539360467,133.55257764721847,133.39559881221453,133.48944511834756,-0.0047477968733444405,-0.003571697038683377,-0.004274968444370684,0.0,0.0,56.04,132.92,2.3718772305496074,2.383649936562074,2.379539614979873,2.3815266539360462,133.5797424449386,133.39559881221453,133.50934209053347,-0.004951177713254813,-0.003571697038683377,-0.004424010111793505
2026-07-21,56.11,133.25,2.3747995009802176,2.3831651971309507,2.3786609566925248,2.380564580567925,133.71939921101765,133.5159677965207,133.62746055235158,-0.00351650560785838,-0.0019940166044705677,-0.0028287199920352733,0.0,0.0,56.11,133.25,2.3747995009802176,2.383649936562074,2.378660956692525,2.380564580567925,133.74659794049796,133.51596779652067,133.62746055235155,-0.0037198864477688133,-0.0019940166044703452,-0.002828719992035162
2026-07-22,56.05,133.28,2.3778768956289027,2.3831651971309507,2.377718429773698,2.379664438712399,133.57640929918978,133.323946622616,133.43064474083218,-0.0022214899905680196,-0.00032967721274019813,-0.0011296493771253127,0.0,0.0,56.05,133.28,2.3778768956289027,2.383649936562074,2.3777184297736977,2.379664438712399,133.60357894430422,133.32394662261603,133.43064474083218,-0.002424870830478254,-0.00032967721274042023,-0.0011296493771253127
