date,XLK,IYW,IYW/XLK,IYW/XLK avg,IYW/XLK 10 dma,IYW/XLK 20 dma,XLK avg,XLK 10 dma,XLK 20 dma,avg diff,10 dma diff,20 dma diff,XLK div,IYW div,XLK*,IYW*,IYW*/XLK*,IYW*/XLK* avg,IYW*/XLK* 10 dma,IYW*/XLK* 20 dma,XLK* avg,XLK* 10 dma,XLK* 20 dma,avg diff*,10 dma diff*,20 dma diff*
2026-04-17,154.35,210.07,1.3609977324263038,1.357129959145118,1.3623682333141658,1.3619908526040443,209.47300919404896,210.3153508424849,210.2387355819163,0.0028459118412080112,-0.0011672665084592323,-0.0008029126054092767,0.0,0.0,154.35,210.07,1.3609977324263038,1.3571528448290298,1.3623682333141658,1.362016649041327,209.47654159936073,210.3153508424849,210.24660862587714,0.00282904868761263,-0.0011672665084592323,-0.000840360017406948
2026-04-20,154.56,210.43,1.3614777432712215,1.357129959145118,1.3621291089718919,1.3618852734360212,209.75800648546945,210.56763414103747,210.5093061784811,0.0031985400681112993,-0.0006538475980830275,-0.000376805768695803,0.0,0.0,154.56,210.43,1.3614777432712215,1.3571528448290298,1.3621291089718919,1.3618852734360214,209.76154369677485,210.56763414103747,210.5132932758275,0.0031816769145161248,-0.0006538475980830275,-0.00039574583201631194
2026-04-21,154.69,209.44,1.3539336737992114,1.357129959145118,1.3612276353418442,1.3613417234640612,209.9344333801583,210.70775186686194,210.6700329478181,-0.002357957805196595,-0.006034808986787549,-0.0058557823721730575,0.0,0.0,154.69,209.44,1.3539336737992114,1.3571528448290298,1.3612276353418442,1.3613417234640612,209.9379735666026,210.70775186686194,210.67003294781816,-0.002374820958791834,-0.006034808986787549,-0.00585578237217328
2026-04-22,158.09,214.13,1.3544816243911695,1.357129959145118,1.3603923621115421,1.361170101415166,214.54867524125171,215.19647687119215,215.21451306243344,-0.0019533296081838502,-0.004968149519097555,-0.005051958676733715,0.0,0.0,158.09,214.13,1.3544816243911695,1.3571528448290298,1.3603923621115421,1.361170101415166,214.5522932390213,215.19647687119215,215.21451306243344,-0.0019701927617790656,-0.004968149519097555,-0.005051958676733715
2026-04-23,155.84,211.56,1.3575462012320327,1.357129959145118,1.3598479747032468,1.361067007849976,211.4951328331752,212.00354571146272,212.1247486045395,0.0003066605853413416,-0.0020943533884405564,-0.0026658922270437913,0.0,0.0,155.84,211.56,1.3575462012320327,1.3571528448290298,1.3598479747032468,1.361067007849976,211.498699338156,212.00354571146272,212.1247486045395,0.0002897974317461591,-0.0020943533884405564,-0.0026658922270437913
2026-04-24,160.22,217.17,1.3554487579578078,1.357129959145118,1.359177733404651,1.3609111438610741,217.4393620542308,217.8748425069542,218.07015599772316,-0.0012395595320238407,-0.003240324007116028,-0.00413637054742272,0.0,0.0,160.22,217.17,1.3554487579578078,1.3571528448290298,1.359177733404651,1.3609111438610741,217.44302879850716,217.8748425069542,218.07015599772316,-0.0012564226856192527,-0.003240324007116028,-0.00413637054742272
2026-04-27,160.57,218.42,1.360279006040979,1.357129959145118,1.3592671682440347,1.3611564673158325,217.9143575399316,218.24316865278482,218.52150236977266,0.0023176844897763236,0.0008099210997214454,-0.0004646039391909862,0.0,0.0,160.57,218.42,1.360279006040979,1.3571528448290298,1.3592671682440347,1.3611564673158325,217.9180322941973,218.24316865278482,218.52150236977266,0.002300821336180874,0.0008099210997214454,-0.0004646039391909862
2026-04-28,157.85,215.31,1.3640164713335445,1.357129959145118,1.3592418855409691,1.3613063104903527,214.22296405105686,214.56032250732088,214.85854836580415,0.005061489387876788,0.00348792746766855,0.002098953080851705,0.0,0.0,157.85,215.31,1.3640164713335445,1.3571528448290298,1.3592418855409691,1.3613063104903527,214.22657655626233,214.56032250732088,214.85854836580415,0.0050446262342816045,0.00348792746766855,0.002098953080851705
2026-04-29,159.11,215.94,1.3571742819433095,1.357129959145118,1.3584124075476753,1.360910698026194,215.93294779957975,216.2689764084236,216.59744706212004,3.2658681016193e-05,-0.0015223028206787393,-0.0030399567616305303,0.0,0.0,159.11,215.94,1.3571742819433095,1.3571528448290298,1.3584124075476753,1.360910698026194,215.93658914074695,216.2689764084236,216.59744706212004,1.5795527420913418e-05,-0.0015223028206787393,-0.0030399567616305303
2026-04-30,159.5,218.11,1.367460815047022,1.357129959145118,1.3592816307442601,1.360934468894919,216.46222848364633,216.6667790038542,217.06525633517793,0.007583454740649212,0.006638929982995415,0.004801493912021835,0.0,0.0,159.5,218.11,1.367460815047022,1.3571528448290298,1.3592816307442601,1.360934468894919,216.46587875023025,216.6667790038542,217.06525633517793,0.007566591587053719,0.006638929982995415,0.004801493912021835
2026-05-01,161.87,221.01,1.3653549144375114,1.357129959145118,1.3597173489453809,1.3610427911297733,219.67862648682026,220.0269175685734,220.29446248002054,0.006042259698749967,0.004458057910512699,0.003242832139087054,0.0,0.0,161.87,221.01,1.3653549144375114,1.3571528448290298,1.3597173489453809,1.3610427911297733,219.68233099247504,220.0269175685734,220.29446248002054,0.006025396545154718,0.004458057910512699,0.003242832139087054
2026-05-04,162.05,221.03,1.3639617402036408,1.357129959145118,1.3599657486386227,1.3610474288052574,219.9229098794664,220.34219639659898,220.5569843025798,0.005021363605581541,0.003116662833633835,0.0021423452010555094,0.0,0.0,162.05,221.03,1.3639617402036408,1.3571528448290298,1.3599657486386227,1.3610474288052574,219.92661850454428,220.34219639659898,220.5569843025798,0.005004500451986321,0.003116662833633835,0.0021423452010555094
2026-05-05,165.63,225.18,1.3595363158848035,1.357129959145118,1.360526012847182,1.3608768240945133,224.7814351332059,225.25112694701508,225.4302856330148,0.0017715516927089086,-0.0003158171953539948,-0.0011108741488301628,0.0,0.0,165.63,225.18,1.3595363158848035,1.3571528448290298,1.360526012847182,1.3608768240945133,224.7852256890322,225.25112694701508,225.4302856330148,0.0017546885391134923,-0.0003158171953539948,-0.0011108741488301628
2026-05-06,170.03,232.12,1.3651708522025525,1.357129959145118,1.3615949356283203,1.3609936488699312,230.7528069534444,231.33023796440636,231.3898864007901,0.00590744153480034,0.003408188130554458,0.003150371651117991,0.0,0.0,170.03,232.12,1.3651708522025525,1.3571528448290298,1.3615949356283203,1.3609936488699312,230.75669820627994,231.33023796440636,231.3898864007901,0.00589057838120504,0.003408188130554458,0.003150371651117991
2026-05-07,169.69,232.26,1.368731215746361,1.357129959145118,1.3627134370797531,1.3612807058915,230.29138276733508,231.04904462676967,230.94701227673863,0.008512045114664179,0.005227431429730735,0.005669133691753385,0.0,0.0,169.69,232.26,1.368731215746361,1.3571528448290298,1.3627134370797531,1.3612807058915002,230.29526623903806,231.04904462676967,230.94701227673863,0.008495181961068876,0.005227431429730735,0.005669133691753385
2026-05-08,175.52,238.64,1.3596171376481312,1.357129959145118,1.3631302750487855,1.361154004226718,238.20345042915113,239.18346247623828,238.9319894980761,0.001830997961359993,-0.0022747426749006572,-0.001222808459794051,0.0,0.0,175.52,238.64,1.3596171376481312,1.3571528448290298,1.3631302750487855,1.361154004226718,238.20746732439133,239.18346247623828,238.93198949807612,0.0018141348077647475,-0.0022747426749006572,-0.001222808459794162
2026-05-11,177.88,240.04,1.3494490667865977,1.357129959145118,1.3620472811233475,1.3606572246836912,241.40627713273358,242.47361332567795,242.1220742718486,-0.005675735239396409,-0.010087317307744259,-0.008636461988591804,0.0,0.0,177.88,240.04,1.3494490667865977,1.3571528448290298,1.3620472811233473,1.3606572246836912,241.4103480381878,242.47361332567795,242.1220742718486,-0.005692598392991678,-0.010087317307744259,-0.008636461988591804
2026-05-12,175.2,237.07,1.3531392694063928,1.357129959145118,1.3609595609306322,1.3601007232358007,237.76916884222467,238.63068365281046,238.3871457645827,-0.002944868045362849,-0.006561643933102541,-0.005540558789660869,0.0,0.0,175.2,237.07,1.3531392694063928,1.3571528448290298,1.3609595609306322,1.3601007232358007,237.773178414046,238.63068365281043,238.3871457645827,-0.0029617311989580454,-0.006561643933102429,-0.005540558789660869
2026-05-13,176.85,240.66,1.3608142493638677,1.357129959145118,1.361323557672688,1.3598679826101816,240.0084332748141,240.6856983505823,240.53381290425133,0.002711087640314165,-0.0001067771071593234,0.0005244751501671177,0.0,0.0,176.85,240.66,1.3608142493638677,1.3571528448290298,1.361323557672688,1.3598679826101816,240.0124806080139,240.6856983505823,240.53381290425133,0.002694224486718773,-0.0001067771071593234,0.0005244751501671177
2026-05-14,179.5,243.06,1.3540947075208913,1.357129959145118,1.359986946920075,1.3596342888321675,243.6048276665487,244.35757860224751,244.0963028785276,-0.002239027203892146,-0.0053243121485799134,-0.004254504911725794,0.0,0.0,179.5,243.06,1.3540947075208913,1.3571528448290298,1.359986946920075,1.3596342888321677,243.60893564681083,244.35757860224751,244.0963028785276,-0.002255890357487454,-0.0053243121485799134,-0.004254504911725794
2026-05-15,176.26,238.8,1.35481674798593,1.357129959145118,1.358933130274917,1.359325239610149,239.2077265989185,239.7112992641324,239.64913974955783,-0.0017059418712801542,-0.0038088980020822647,-0.003549554469057785,0.0,0.0,176.26,238.8,1.35481674798593,1.3571528448290298,1.358933130274917,1.359325239610149,239.21176042956478,239.7112992641324,239.64913974955786,-0.0017228050248753735,-0.0038088980020822647,-0.0035495544690578966
2026-05-18,174.36,236.39,1.3557582014223444,1.357129959145118,1.3581127763967873,1.359039262517705,236.6291796765428,236.94358059473456,237.0119487784256,-0.0010112896356151981,-0.002339072780078973,-0.0026275731980640016,0.0,0.0,174.36,236.39,1.3557582014223444,1.3571528448290298,1.358112776396787,1.359039262517705,236.63317002438964,236.94358059473456,237.0119487784256,-0.001028152789210408,-0.002339072780078973,-0.0026275731980640016
2026-05-19,173.24,234.56,1.353959824520896,1.357129959145118,1.3575551272603963,1.3590405700537893,235.10919412230027,235.27945738297944,235.43996183856723,-0.0023386433663521063,-0.003062569284080425,-0.003744523141321326,0.0,0.0,173.24,234.56,1.353959824520896,1.3571528448290298,1.3575551272603963,1.3590405700537893,235.11315883818114,235.27945738297942,235.43996183856723,-0.0023555065199474304,-0.0030625692840803138,-0.003744523141321326
2026-05-20,177.14,239.33,1.351078243197471,1.357129959145118,1.3561458663598884,1.3588704009941044,240.40200096296618,240.47731524290657,240.74044657932822,-0.004469173393126317,-0.004782409076251241,-0.005876015270877587,0.0,0.0,177.14,239.33,1.351078243197471,1.3571528448290298,1.3561458663598882,1.3588704009941044,240.4060549330143,240.47731524290657,240.74044657932822,-0.0044860365467216095,-0.004782409076251241,-0.005876015270877587
2026-05-21,178.6,240.08,1.3442329227323628,1.357129959145118,1.3536960370584885,1.3582047370691208,242.38341070331808,242.20765173187607,242.69425361754705,-0.009548613028499714,-0.008823222105003605,-0.010830234424991685,0.0,0.0,178.6,240.08,1.3442329227323628,1.3571528448290298,1.3536960370584885,1.3582047370691208,242.38749808646472,242.207651731876,242.69425361754705,-0.009565476182095045,-0.008823222105003381,-0.010830234424991685
2026-05-22,180.39,241.77,1.340262764011309,1.357129959145118,1.3517605996948063,1.357445437371796,244.81267333018783,244.19322812498072,245.0065525198987,-0.012506458433270057,-0.009972969431632474,-0.013298094161735092,0.0,0.0,180.39,241.77,1.340262764011309,1.3571528448290298,1.3517605996948063,1.357445437371796,244.81680167870866,244.19322812498072,245.0065525198987,-0.012523321586865385,-0.009972969431632474,-0.013298094161735092
2026-05-26,185.14,247.42,1.336394080155558,1.357129959145118,1.3504551010317023,1.3562511910775248,251.25904063612714,250.26495742749643,251.31744827501427,-0.015397143922592458,-0.011432888914538409,-0.015629576757947017,0.0,0.0,185.14,247.42,1.336394080155558,1.3571528448290298,1.3504551010317023,1.3562511910775248,251.26327769164655,250.26495742749643,251.31744827501427,-0.015414007076187761,-0.011432888914538409,-0.015629576757947017
2026-05-27,184.43,246.33,1.335628693813371,1.357129959145118,1.3487040434724,1.3548318022015162,250.29547836513413,249.06443428327685,250.13340717042792,-0.015970033024120305,-0.011039534822139338,-0.015322303825997636,0.0,0.0,184.43,246.33,1.335628693813371,1.3571528448290298,1.3487040434724,1.3548318022015162,250.29969917181796,249.06443428327685,250.13340717042792,-0.015986896177715613,-0.011039534822139338,-0.015322303825997636
2026-05-28,186.85,249.53,1.3354562483275354,1.357129959145118,1.346168243368767,1.3537459005207275,253.5797328662653,252.00535052281793,253.1503222413533,-0.016099153205477532,-0.009871171075199026,-0.014404322897418814,0.0,0.0,186.85,249.53,1.3354562483275354,1.3571528448290298,1.346168243368767,1.3537459005207275,253.5840090563042,252.00535052281793,253.1503222413533,-0.016116016359072907,-0.009871171075199026,-0.014404322897418814
2026-05-29,191.02,252.92,1.3240498377133283,1.357129959145118,1.3431637563880106,1.3515753516540427,259.2389647959005,257.14505784830186,258.59254191746936,-0.024677047134392,-0.016567119900859958,-0.022180392505120813,0.0,0.0,191.02,252.92,1.3240498377133283,1.3571528448290298,1.3431637563880106,1.3515753516540427,259.2433364192413,257.14505784830186,258.59254191746936,-0.024693910287987356,-0.016567119900859958,-0.022180392505120813
2026-06-01,195.76,257.97,1.3177870862280345,1.357129959145118,1.339460790212221,1.349196960243569,265.6717608022483,262.9377369505169,264.5843908397954,-0.02941826576171396,-0.01907396342611007,-0.025316959314706466,0.0,0.0,195.76,257.97,1.3177870862280345,1.3571528448290298,1.339460790212221,1.349196960243569,265.67624090373084,262.9377369505169,264.5843908397954,-0.029435128915309305,-0.01907396342611007,-0.025316959314706466
2026-06-02,198.21,259.94,1.3114373644114827,1.357129959145118,1.3350287065111348,1.346570741453961,268.99672920215386,265.49452322796435,267.42432948987783,-0.034248385274674525,-0.02114337717252767,-0.028385810752736447,0.0,0.0,198.21,259.94,1.3114373644114827,1.3571528448290298,1.3350287065111348,1.346570741453961,269.001265373562,265.49452322796435,267.42432948987783,-0.0342652484282697,-0.02114337717252767,-0.028385810752736447
2026-06-03,196.23,257.56,1.3125414054935536,1.357129959145118,1.3308868646084009,1.3442209959343985,266.3096118830465,261.97268307867995,264.23757659551075,-0.03340688368946106,-0.016987532596870126,-0.02559590714551345,0.0,0.0,196.23,257.56,1.3125414054935536,1.3571528448290298,1.3308868646084009,1.3442209959343985,266.3141027408005,261.97268307867995,264.23757659551075,-0.033423746843056365,-0.016987532596870126,-0.02559590714551345
2026-06-04,193.17,256.42,1.3274317958275097,1.357129959145118,1.3285222198714046,1.3423340431156463,262.1567942080624,257.0874156364048,259.6631697846477,-0.022126050811859862,-0.0025994405996776974,-0.01256856517603606,0.0,0.0,193.17,256.42,1.3274317958275097,1.3571528448290298,1.3285222198714046,1.3423340431156463,262.1612150356237,257.0874156364048,259.6631697846477,-0.022142913965455324,-0.0025994405996776974,-0.01256856517603606
2026-06-05,180.3,241.25,1.3380476982806433,1.357129959145118,1.3279036974262326,1.3407998672423604,244.6905316338648,239.53255624281428,242.02282797375105,-0.014160535708389092,0.007144398398349903,-0.003198311958797682,0.0,0.0,180.3,241.25,1.3380476982806433,1.3571528448290298,1.3279036974262326,1.3407998672423604,244.69465792267408,239.53255624281428,242.02282797375105,-0.014177398861984422,0.007144398398349903,-0.003198311958797682
2026-06-08,184.18,245.13,1.330926267781518,1.357129959145118,1.3269700478032536,1.3393653237490297,249.95619587534785,244.57330299196352,246.94851954869796,-0.019497003946708093,0.002273610345066074,-0.007391209960419216,0.0,0.0,184.18,245.13,1.330926267781518,1.3571528448290298,1.3269700478032536,1.3393653237490297,249.96041096061072,244.57330299196352,246.94851954869796,-0.019513867100303423,0.002273610345066074,-0.007391209960419216
2026-06-09,180.77,241.08,1.3336283675388616,1.357129959145118,1.3266934765415839,1.3385742887866432,245.328382714663,239.87637554139417,242.11706957411212,-0.01746882209013248,0.005005139894274014,-0.004292539139099995,0.0,0.0,180.77,241.08,1.3336283675388616,1.3571528448290298,1.3266934765415839,1.3385742887866432,245.33251975974372,239.87637554139417,242.11706957411212,-0.01748568524372773,0.005005139894274014,-0.004292539139099995
2026-06-10,176.63,235.4,1.3327294344109155,1.357129959145118,1.3264035506013383,1.3375537970368692,239.70986468380218,234.33386876153995,236.4323766283848,-0.01814310005938852,0.004539306786345604,-0.004376038300879679,0.0,0.0,176.63,235.4,1.3327294344109155,1.3571528448290298,1.3264035506013383,1.3375537970368692,239.7139069821515,234.33386876153995,236.4323766283848,-0.018159963212983833,0.004539306786345604,-0.004376038300879679
2026-06-11,183.21,243.35,1.3282571912013537,1.357129959145118,1.3256836448887201,1.3359259441287434,248.6397798149771,243.0103945056712,245.05323115512482,-0.021504445341902694,0.0013965181102678955,-0.0069747206864686365,0.0,0.0,183.21,243.35,1.3282571912013537,1.3571528448290298,1.32568364488872,1.3359259441287434,248.64397270112656,243.0103945056712,245.05323115512482,-0.021521308495498003,0.0013965181102678955,-0.0069747206864686365
2026-06-12,184.8,244.83,1.3248376623376623,1.357129959145118,1.3257624273511535,1.3344630918695821,250.7976164500178,244.9863375754355,246.8791144749918,-0.02408221277653531,-0.0006383518423179907,-0.008334709595059957,0.0,0.0,184.8,244.83,1.3248376623376623,1.3571528448290298,1.3257624273511535,1.3344630918695821,250.80184572440473,244.98633757543547,246.8791144749918,-0.024099075930130765,-0.0006383518423178796,-0.008334709595059957
2026-06-15,191.79,253.97,1.3242087700088638,1.357129959145118,1.3264045957292363,1.3329326929707288,260.2839548644422,254.26797594167772,255.93667638966716,-0.02455701935820504,-0.0011725844581666844,-0.0077139062219474044,0.0,0.0718,191.79,254.0418,1.3245831378069763,1.3571528448290298,1.3264420325090476,1.3329514113606344,260.28834410975963,254.26797594167772,255.93667638966716,-0.024291211910534568,-0.0008899138569008836,-0.007431235620681428
2026-06-16,186.44,248.07,1.3305621111349495,1.357129959145118,1.328317070401583,1.331672888456359,253.0233095830158,247.2948728277588,248.51197127746266,-0.019770652820567884,0.0031295226907939525,-0.0017800541289404545,0.0,0.0718,186.44,248.1418,1.3309472216262603,1.3571528448290298,1.3283930182305255,1.3317108623708303,253.0275763899243,247.30185254098683,248.51546113407667,-0.01949812341839943,0.0033906913911600787,-0.0015047044866517611
2026-06-17,185.8,246.39,1.3261033369214208,1.357129959145118,1.3296732635443695,1.3302800640763852,252.15474640916295,246.80131168061413,247.4248226751915,-0.0231273256777405,-0.0016679603481717668,-0.004191142681238646,0.0,0.0718,185.8,246.46179999999998,1.3264897739504842,1.3571528448290298,1.3297878550762186,1.3303373598423096,252.15899856923375,246.81542278723165,247.43187822850027,-0.022852823351863203,-0.0014337692132302524,-0.00392829274291721
2026-06-18,191.44,253.57,1.3245403259506896,1.357129959145118,1.3293841165566878,1.328953168214046,259.8089593787414,254.55264957293411,254.66881546678317,-0.024306670282814705,-0.0038677701093118525,-0.004324019124090226,0.0,0.0718,191.44,253.6418,1.324915378186377,1.3571528448290298,1.3295362133121051,1.329029216591755,259.81334061406943,254.57458697579128,254.67978416821174,-0.024040416992827197,-0.0036708301705237205,-0.004083972206714544
2026-06-22,192.15,253.28,1.318136872235233,1.357129959145118,1.3273930339521467,1.3276483656891895,260.7725216497344,255.44115799636756,255.35835127232897,-0.02915286659636364,-0.00849648560354106,-0.008172261624224558,0.0,0.0,192.15,253.28,1.318136872235233,1.3571528448290298,1.327545130707564,1.3277244140668985,260.77691913389805,255.470383387921,255.37296396810572,-0.02916972974995897,-0.008610890502307365,-0.008229484259080487
2026-06-23,184.19,243.37,1.3212986589934308,1.357129959145118,1.326430273073338,1.3267001604382958,249.96976717493928,244.4925229236459,244.53955247629182,-0.0267570601952242,-0.004601808303932822,-0.004794145596951652,0.0,0.0,184.19,243.37,1.3212986589934308,1.3571528448290298,1.3265823698287555,1.3267762088160044,249.97398248905898,244.52053762502624,244.55355982698202,-0.026773923348819513,-0.004716384799618037,-0.004851424468159068
2026-06-24,183.05,242.19,1.3230811253755803,1.357129959145118,1.32537554885701,1.3260345126992967,248.42263902151387,242.8030614860745,242.85246436823005,-0.025408943209424276,-0.002528126116789593,-0.002731574362288437,0.0,0.0,183.05,242.19,1.3230811253755803,1.3571528448290298,1.3255276456124274,1.3261105610770056,248.4268282459539,242.83090279715373,242.86638502376962,-0.02542580636301958,-0.0026427857705921087,-0.0027888941700777107
2026-06-25,184.57,243.99,1.3219374762962564,1.357129959145118,1.324296353045544,1.325349951823441,250.48547655941442,244.62456505253834,244.7461900089092,-0.02627370019061902,-0.002597406850649319,-0.0030944735740573567,0.0,0.0,184.57,243.99,1.3219374762962564,1.3571528448290298,1.3244484498009614,1.3254260002011498,250.48970057009402,244.6526375506857,244.76022625798294,-0.02629056334421441,-0.002712157744534356,-0.0031518221546321767
2026-06-26,181.11,239.66,1.3232841919275578,1.357129959145118,1.3237990531181645,1.324741349003442,245.78980690077233,239.8433125000785,240.03412977474343,-0.02525547494028672,-0.0007645932957298416,-0.001559868371871999,0.0,0.0,181.11,239.66,1.3232841919275578,1.3571528448290298,1.3239511498735819,1.324817397381151,245.7939517269856,239.87085874345215,240.04790289643026,-0.02527233809388215,-0.000879437697063819,-0.0016172465729014202
2026-06-29,185.41,246.21,1.3279219028099887,1.357129959145118,1.3241074771653971,1.3249349522582752,251.62546572509632,245.44558243863887,245.6202935187282,-0.021756904518244753,0.0031095677731356993,0.002398009116691412,0.0,0.0,185.41,246.21,1.3279219028099887,1.3571528448290298,1.3242595739208145,1.325011000635984,251.62970895975042,245.4737826980608,245.63439364843921,-0.021773767671840152,0.002994680231695497,0.002340604556152039
2026-06-30,190.52,252.23,1.3239030023094687,1.357129959145118,1.3240769003954576,1.325240748062347,258.5603998163279,252.26895654955146,252.4266071042466,-0.02478795198268888,-0.00015443659148603098,-0.0007791718623148657,0.0,0.0,190.52,252.23,1.3239030023094687,1.3571528448290298,1.3241915603710637,1.3253167964400556,258.56475999682675,252.2979340233936,252.4410958411677,-0.024804815136284134,-0.00026929737373477126,-0.0008365680349776986
2026-07-01,185.62,248.75,1.3401034371296197,1.357129959145118,1.3250310329949246,1.3266740516982538,251.91046301651681,245.77515425140484,245.99118765533285,-0.01262534284675747,0.012031265173644454,0.01115266328727924,0.0,0.0,185.62,248.75,1.3401034371296197,1.3571528448290298,1.3251071819213995,1.3267501000759627,251.9147110571645,245.79643743607684,246.00530375520313,-0.012642206000352764,0.01194467276250753,0.011095280358251901
2026-07-02,180.59,243.48,1.348247411263082,1.357129959145118,1.3272454404290905,1.3284593519867303,245.08409932201687,239.28735424855344,239.58406699618766,-0.00656661055674106,0.01736965486931162,0.01613043794200469,0.0,0.0,180.59,243.48,1.348247411263082,1.3571528448290298,1.3272829456526594,1.328535400364439,245.08823224767448,239.30110598318555,239.5978005727181,-0.006583473710336405,0.017312186978718377,0.01607311700620262
2026-07-06,183.57,247.39,1.3476602930762107,1.357129959145118,1.3295574371416428,1.3294707768491654,249.1283466002693,243.64244549956814,243.86528324420408,-0.007002173091176868,0.015264275503268577,0.014350083801201369,0.0,0.0,183.57,247.39,1.3476602930762107,1.3571528448290298,1.3295574371416428,1.329546825226874,249.13254772526497,243.64933033345866,243.87924344490006,-0.0070190362447720665,0.015236017961350459,0.014292839896099767
2026-07-07,179.18,243.28,1.3577408192878668,1.357129959145118,1.333517831846906,1.3304554328995264,243.17054607962226,238.23010158703957,238.21457379583347,0.00045001048146412327,0.020976023369760722,0.02104120529754326,0.0,0.0,179.18,243.28,1.3577408192878668,1.3571528448290298,1.333517831846906,1.330531481277235,243.17464673646555,238.23010158703957,238.22820014415132,0.00043314732786876316,0.020976023369760722,0.020984004940787424
2026-07-08,181.4,245.1,1.3511576626240351,1.357129959145118,1.3365037322099664,1.3314670026416524,246.1833745889244,241.90013469702876,241.3446155279741,-0.004410392865182177,0.01314131608885323,0.015440438483873564,0.0,0.0,181.4,245.1,1.3511576626240351,1.3571528448290298,1.3365037322099664,1.331543051019361,246.187526051986,241.90013469702876,241.35841070369045,-0.0044272560187775195,0.01314131608885323,0.015383280459289378
2026-07-09,185.35,249.28,1.3449150256271918,1.357129959145118,1.3386871222351278,1.3320313355460687,251.5440379275476,247.72096676511728,246.78740893963027,-0.009041312632570572,0.00627378396747719,0.010049489215013724,0.0,0.0,185.35,249.28,1.3449150256271918,1.3571528448290298,1.3386871222351278,1.3321073839237774,251.54827978906067,247.72096676511728,246.80150450643856,-0.009058175786165957,0.00627378396747719,0.0099923746144699
2026-07-10,185.78,250.08,1.3461083001399505,1.357129959145118,1.3411042046194972,1.3327002788325206,252.12760380998003,248.70129356884203,247.46478151774863,-0.00815445700442106,0.005528314555090673,0.010512591687571043,0.0,0.0,185.78,250.08,1.3461083001399505,1.3571528448290298,1.3411042046194972,1.332776327210229,252.13185551233715,248.70129356884203,247.47890978535935,-0.00817132015801632,0.005528314555090673,0.01045550128370168
2026-07-13,181.28,244.77,1.3502316857899384,1.357129959145118,1.3437989540057351,1.3337990035619498,246.020518993827,243.11537021342247,241.59190654675933,-0.0050959488890904925,0.0067828888972088445,0.013069028001828228,0.0,0.0,181.28,244.77,1.3502316857899384,1.3571528448290298,1.3437989540057351,1.3338750519396585,246.0246677106065,243.11537021342247,241.60569259667034,-0.005112812042685684,0.0067828888972088445,0.0130119662534289
2026-07-14,183.62,248.19,1.3516501470428057,1.357129959145118,1.3461717784290168,1.335139627797207,249.1962030982266,246.7483639345331,244.91217303404522,-0.004045968563565583,0.005825534036411112,0.013294913005921673,0.0,0.0,183.62,248.19,1.3516501470428057,1.3571528448290298,1.3461717784290168,1.3352156761749157,249.20040536750645,246.7483639345331,244.9261370371601,-0.004062831717160854,0.005825534036411112,0.013237898261131295
2026-07-15,181.58,248.45,1.368267430333737,1.357129959145118,1.3506082212314436,1.3373425608134508,246.42765798157055,244.43787152714089,242.43465361541686,0.008173144386505586,0.01628044560681393,0.02450941361140235,0.0,0.0,181.58,248.45,1.368267430333737,1.3571528448290298,1.3506082212314439,1.3373998908012537,246.43181356405523,244.43787152714089,242.4484624798412,0.008156281232910154,0.01628044560681393,0.024452456113936684
2026-07-16,177.52,242.7,1.367169896349707,1.357129959145118,1.3533148671534527,1.3391729500741885,240.91771034744136,239.7599714330059,237.4050513956038,0.007370688390004324,0.012187808872445452,0.022058352790084817,0.0,0.0,177.52,242.7,1.367169896349707,1.3571528448290298,1.3533148671534525,1.339211024537426,240.92177301404936,239.75997143300592,237.41522861503856,0.007353825236409153,0.012187808872445234,0.022015485120506415
2026-07-17,175.59,239.24,1.3624921692579304,1.357129959145118,1.3547393429529373,1.340992391691014,238.29844952629128,237.62855752347477,235.14537830352677,0.003943354486904315,0.006758460313181678,0.017263278226684803,0.0,0.0,175.59,239.24,1.3624921692579304,1.3571528448290298,1.354739342952937,1.3410111443027983,238.30246802352934,237.62855752347474,235.15206379852663,0.003926491333308839,0.006758460313181898,0.017234847304456444
2026-07-20,175.71,239.97,1.3657162369813898,1.357129959145118,1.3565449373434553,1.343051187242549,238.4613051213887,238.04124995026064,235.62577314402807,0.0063068610408268284,0.008069937756646502,0.018269076084083808,0.0,0.0,175.71,239.97,1.3657162369813898,1.3571528448290298,1.3565449373434553,1.343051187242549,238.46532636490883,238.04124995026058,235.6290681654447,0.006289997887231441,0.008069937756646722,0.018255092051972767
2026-07-21,180.78,244.45,1.3521960393848875,1.357129959145118,1.3559904593531573,1.3447541456000318,245.34195401425444,245.23619377294983,242.79679362970802,-0.003642179063823117,-0.003211013332450577,0.006785935734960029,0.0,0.0,180.78,244.45,1.3521960393848875,1.3571528448290298,1.355990459353157,1.3447541456000318,245.346091288192,245.23619377294983,242.79679362970802,-0.003659042217418486,-0.003211013332450577,0.006785935734960029
2026-07-22,180.27,243.28,1.349531258667554,1.357129959145118,1.3558278189575093,1.346165775583738,244.64981773509044,244.44440010759368,242.41882982731775,-0.005614829363049884,-0.0047748372630363,0.0035461113851810774,0.0,0.0,180.27,243.28,1.349531258667554,1.3571528448290298,1.355827818957509,1.346165775583738,244.6539433373292,244.44440010759365,242.41882982731775,-0.005631692516645197,-0.004774837263036188,0.0035461113851810774
