,bop date,eop date,day count,bop XLU price,eop XLU price,bop VPU price,eop VPU price,eop VPU / eop XLU,bop VPU / XLU moving avg,eop VPU / XLU moving avg,eop XLU unit price,eop VPU / eop VPU,bop VPU / VPU moving avg,eop VPU / VPU moving avg,eop VPU unit price,XLU unit price pct diff,VPU unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,XLU shares per unit,bop XLU shares,eop XLU shares,eop XLU shares bought,eop XLU shares sold,eop XLU shares traded,VPU shares per unit,bop VPU shares,eop VPU shares,eop VPU shares bought,eop VPU shares sold,eop VPU shares traded,XLU daily commission,VPU daily commission,daily total commissions,XLU cop,XLU pct cop,XLU daily position pnl,VPU cop,VPU pct cop,VPU daily position pnl,daily position pnl,short XLU investment amount,long XLU investment amount,XLU investment amount,daily XLU borrow cost,short VPU investment amount,long VPU investment amount,VPU investment amount,daily VPU borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
518,2026-01-27,2026-01-28,1,43.43,43.33,188.64,188.28,4.34525732748673,4.346013523443147,4.346477509742822,188.31276597079153,1.0,1.0,1.0,188.28,0.00017401274711021576,0.0,0.00017401274711021576,False,False,True,0,0,2308.0,0.0,0.0,0.0,-0.0,0.0,531.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10000000000000142,-0.0023052107949124456,-0.0,-0.3599999999999852,-0.0019102202561192376,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854.3176412500575,0.0
519,2026-01-28,2026-01-29,1,43.33,43.33,188.28,188.34,4.346642049388414,4.346477509742822,4.347084751877047,188.33287049715648,1.0,1.0,1.0,188.34,-3.7855143827979314e-05,0.0,-3.7855143827979314e-05,False,False,True,0,0,2308.0,0.0,0.0,0.0,-0.0,0.0,531.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.060000000000002274,0.0003186235489756481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854.3176412500575,0.0
520,2026-01-29,2026-01-30,1,43.33,43.25,188.34,187.99,4.346589595375723,4.347084751877047,4.34768900325511,188.01141551868227,1.0,1.0,1.0,187.99,0.00011391190469793506,0.0,0.00011391190469793506,True,False,True,0,0,2313.0,0.0,0.0,0.0,-0.0,0.0,532.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0799999999999983,-0.0018480023739296573,-0.0,-0.3499999999999943,-0.0018600701560471046,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854.3176412500575,0.0
521,2026-01-30,2026-02-02,3,43.25,42.62,187.99,185.22,4.34584702017832,4.34768900325511,4.348191173624841,185.29850531873277,1.0,1.0,1.0,185.22,0.0004237592389077284,0.0,0.0004237592389077284,False,False,False,0,0,2348.0,0.0,0.0,0.0,-0.0,0.0,540.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.6300000000000026,-0.014673606707417297,-0.0,-2.7700000000000102,-0.01484446218374718,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854.3176412500575,0.0
522,2026-02-02,2026-02-03,1,42.62,43.24,185.22,187.94,4.346438482886216,4.348191173624841,4.348358531024421,188.01578634753812,1.0,1.0,1.0,187.94,0.000403166283466112,0.0,0.000403166283466112,False,False,False,0,0,2313.0,0.0,0.0,0.0,-0.0,0.0,532.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.6200000000000045,0.014442366100536537,0.0,2.719999999999999,0.014578455212796064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854.3176412500575,0.0
523,2026-02-03,2026-02-04,1,43.24,43.08,187.94,186.96,4.33983286908078,4.348358531024421,4.348128081726188,187.32728551653204,1.0,1.0,1.0,186.96,0.0019625867542684746,0.0,0.0019625867542684746,False,True,False,0,-1,2326.0,0.0,-2326.0,0.0,2326.0,-2326.0,535.0,0.0,535.0,535.0,-0.0,535.0,-11.63,-2.6750000000000003,-14.305000000000001,-0.1600000000000037,-0.003707140482819796,-0.0,-0.9799999999999898,-0.005228072724316398,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.305000000000001,1840.0126412500574,-14.305000000000064
524,2026-02-04,2026-02-05,1,43.08,43.1,186.96,187.11,4.341299303944315,4.348128081726188,4.347638712077452,187.4043203223987,1.0,1.0,1.0,187.11,0.0015717443473754287,0.0,0.0015717443473754287,False,True,False,-1,-1,2322.0,-2326.0,-2322.0,4.0,-0.0,4.0,534.0,535.0,534.0,0.0,1.0,-1.0,-0.02,-0.005,-0.025,0.020000000000003126,0.00046414482151435545,-46.52000000000727,0.15000000000000568,0.0008019889755384291,80.25000000000304,33.72999999999577,-100204.08,0.0,-100204.08,-2.783446666666667,0.0,100023.6,100023.6,0.0,-180.47999999999593,200227.68,-100204.08,-2.783446666666667,30.921553333329104,1870.9341945833864,0.0
525,2026-02-05,2026-02-06,1,43.1,43.35,187.11,188.11,4.339331026528258,4.347638712077452,4.3470772805508044,188.47013816855755,1.0,1.0,1.0,188.11,0.001912678029708371,0.0,0.001912678029708371,False,True,False,-1,-1,2313.0,-2322.0,-2313.0,9.0,-0.0,9.0,532.0,534.0,532.0,0.0,2.0,-2.0,-0.045,-0.01,-0.055,0.25,0.005783706116848761,-580.5,1.0,0.005330218898788204,534.0,-46.5,-100078.2,0.0,-100078.2,-2.77995,0.0,99916.74,99916.74,0.0,-161.45999999999185,199994.94,-100078.2,-2.77995,-49.33495,1821.5992445833865,-49.334949999999935
526,2026-02-06,2026-02-09,3,43.35,43.48,188.11,188.7,4.339926402943882,4.3470772805508044,4.34653655059214,189.01092015834897,1.0,1.0,1.0,188.7,0.001646339631621082,0.0,0.001646339631621082,False,True,False,-1,-1,2304.0,-2313.0,-2304.0,9.0,-0.0,9.0,530.0,532.0,530.0,0.0,2.0,-2.0,-0.045,-0.01,-0.055,0.12999999999999545,0.002994359026457734,-300.6899999999895,0.589999999999975,0.003131554269575248,313.8799999999867,13.189999999997212,-100268.55,0.0,-100268.55,-8.355712500000001,0.0,100074.52,100074.52,0.0,-194.02999999999884,200343.07,-100268.55,-8.355712500000001,4.779287499997212,1826.3785320833838,-44.555662500002654
527,2026-02-09,2026-02-10,1,43.48,44.2,188.7,191.63,4.33552036199095,4.34653655059214,4.345827834074497,192.11691553617263,1.0,1.0,1.0,191.63,0.0025376923058722154,0.0,0.0025376923058722154,False,True,False,-1,-1,2269.0,-2304.0,-2269.0,35.0,-0.0,35.0,522.0,530.0,522.0,0.0,8.0,-8.0,-0.17500000000000002,-0.04,-0.21500000000000002,0.720000000000006,0.016423726830643783,-1658.8800000000138,2.930000000000007,0.015407977105899235,1552.9000000000037,-105.98000000001002,-100177.92,0.0,-100177.92,-2.7827200000000003,0.0,100011.0,100011.0,0.0,-166.91999999999825,200188.91999999998,-100177.92,-2.7827200000000003,-108.97772000001002,1717.4008120833737,-153.53338250001275
528,2026-02-10,2026-02-11,1,44.2,44.59,191.63,193.23,4.333482843686925,4.345827834074497,4.3450340649402905,193.78046312138184,1.0,1.0,1.0,193.23,0.0028446956609451527,0.0,0.0028446956609451527,False,True,False,-1,-1,2251.0,-2269.0,-2251.0,18.0,-0.0,18.0,518.0,522.0,518.0,0.0,4.0,-4.0,-0.09,-0.02,-0.11,0.39000000000000057,0.008784829555732811,-884.9100000000013,1.5999999999999943,0.008314759746505198,835.1999999999971,-49.71000000000424,-100289.8,0.0,-100289.8,-2.785827777777778,0.0,100030.86,100030.86,0.0,-258.9400000000023,200320.66,-100289.8,-2.785827777777778,-52.60582777778202,1664.7949843055917,-206.13921027779475
529,2026-02-11,2026-02-12,1,44.59,45.25,193.23,196.13,4.334364640883978,4.3450340649402905,4.344425449636794,196.61279143854816,1.0,1.0,1.0,196.13,0.002458564191425893,0.0,0.002458564191425893,False,True,False,-1,-1,2216.0,-2251.0,-2216.0,35.0,-0.0,35.0,510.0,518.0,510.0,0.0,8.0,-8.0,-0.17500000000000002,-0.04,-0.21500000000000002,0.6599999999999966,0.014693051506549815,-1485.6599999999924,2.9000000000000057,0.014896515446510664,1502.200000000003,16.54000000001065,-100372.09000000001,0.0,-100372.09000000001,-2.7881136111111116,0.0,100093.14,100093.14,0.0,-278.95000000001164,200465.23,-100372.09000000001,-2.7881136111111116,13.53688638889954,1678.3318706944913,-192.60232388889517
530,2026-02-12,2026-02-13,1,45.25,46.5,196.13,201.32,4.3294623655913975,4.344425449636794,4.3433911154971945,202.0157834081109,1.0,1.0,1.0,201.32,0.0034501481243293538,0.0,0.0034501481243293538,False,True,False,-1,-1,2159.0,-2216.0,-2159.0,57.0,-0.0,57.0,497.0,510.0,497.0,0.0,13.0,-13.0,-0.28500000000000003,-0.065,-0.35000000000000003,1.25,0.02724964244737554,-2770.0,5.189999999999998,0.02611797723473966,2646.8999999999987,-123.10000000000127,-100274.0,0.0,-100274.0,-2.785388888888889,0.0,100026.3,100026.3,0.0,-247.6999999999971,200300.3,-100274.0,-2.785388888888889,-126.23538888889016,1552.0964818056011,-318.8377127777853
531,2026-02-13,2026-02-17,4,46.5,46.38,201.32,200.87,4.330961621388529,4.3433911154971945,4.342423639986763,201.44647993675989,1.0,1.0,1.0,200.87,0.0028658052058677217,0.0,0.0028658052058677217,False,True,False,-1,-1,2163.0,-2159.0,-2163.0,0.0,4.0,-4.0,498.0,497.0,498.0,1.0,-0.0,1.0,-0.02,-0.005,-0.025,-0.11999999999999744,-0.002583980765925018,259.07999999999447,-0.44999999999998863,-0.0022377492617023445,-223.64999999999435,35.43000000000012,-100393.5,0.0,-100393.5,-11.154833333333334,0.0,100056.04,100056.04,0.0,-337.4600000000064,200449.53999999998,-100393.5,-11.154833333333334,24.250166666666786,1576.3466484722678,-294.5875461111186
532,2026-02-17,2026-02-18,1,46.38,45.61,200.87,197.39,4.3277789958342465,4.342423639986763,4.341505792757991,198.05794221979627,1.0,1.0,1.0,197.39,0.0033781582033640084,0.0,0.0033781582033640084,False,True,False,-1,-1,2202.0,-2163.0,-2202.0,0.0,39.0,-39.0,507.0,498.0,507.0,9.0,-0.0,9.0,-0.195,-0.045,-0.24,-0.7700000000000031,-0.016741341103776605,1665.5100000000068,-3.480000000000018,-0.01747646549156081,-1733.040000000009,-67.53000000000225,-100319.94,0.0,-100319.94,-2.786665,0.0,100033.26000000001,100033.26000000001,0.0,-286.679999999993,200353.2,-100319.94,-2.786665,-70.55666500000224,1505.7899834722655,-365.14421111112097
533,2026-02-18,2026-02-19,1,45.61,46.11,197.39,199.51,4.3268271524615045,4.341505792757991,4.3402623061225825,200.186832104071,1.0,1.0,1.0,199.51,0.0033867306250263663,0.0,0.0033867306250263663,False,True,False,-1,-1,2175.0,-2202.0,-2175.0,27.0,-0.0,27.0,501.0,507.0,501.0,0.0,6.0,-6.0,-0.135,-0.03,-0.165,0.5,0.010902855495005116,-1101.0,2.1200000000000045,0.01068289323207375,1074.8400000000024,-26.15999999999758,-100433.22,0.0,-100433.22,-2.789811666666667,0.0,100076.73,100076.73,0.0,-356.49000000000524,200509.95,-100433.22,-2.789811666666667,-29.114811666664245,1476.6751718056012,-394.2590227777853
534,2026-02-19,2026-02-20,1,46.11,46.33,199.51,200.31,4.323548456723506,4.3402623061225825,4.338680422004883,201.08435264265924,1.0,1.0,1.0,200.31,0.0038583183753601565,0.0,0.0038583183753601565,False,True,False,-1,-1,2166.0,-2175.0,-2166.0,9.0,-0.0,9.0,499.0,501.0,499.0,0.0,2.0,-2.0,-0.045,-0.01,-0.055,0.21999999999999886,0.004759853209942781,-478.4999999999975,0.8000000000000114,0.004001806150917329,400.8000000000057,-77.6999999999918,-100289.25,0.0,-100289.25,-2.7858125,0.0,99954.51,99954.51,0.0,-334.74000000000524,200243.76,-100289.25,-2.7858125,-80.54081249999182,1396.1343593056095,-474.799835277777
535,2026-02-20,2026-02-23,3,46.33,46.68,200.31,201.69,4.320694087403599,4.338680422004883,4.3372104271269425,202.5296020991879,1.0,1.0,1.0,201.69,0.0041541939196813,0.0,0.0041541939196813,False,True,False,-1,-1,2152.0,-2166.0,-2152.0,14.0,-0.0,14.0,496.0,499.0,496.0,0.0,3.0,-3.0,-0.07,-0.015,-0.085,0.3500000000000014,0.0075261079897981885,-758.1000000000031,1.3799999999999955,0.006865698611167906,688.6199999999977,-69.48000000000536,-100350.78,0.0,-100350.78,-8.362565,0.0,99954.69,99954.69,0.0,-396.0899999999965,200305.47,-100350.78,-8.362565,-77.92756500000536,1318.206794305604,-552.7274002777824
536,2026-02-23,2026-02-24,1,46.68,47.2,201.69,203.79,4.317584745762711,4.3372104271269425,4.3357465340208625,204.7163321603917,1.0,1.0,1.0,203.79,0.004535223448042812,0.0,0.004535223448042812,False,True,False,-1,-1,2130.0,-2152.0,-2130.0,22.0,-0.0,22.0,491.0,496.0,491.0,0.0,5.0,-5.0,-0.11,-0.025,-0.135,0.5200000000000031,0.011078085173154605,-1119.0400000000068,2.0999999999999943,0.010358186722265248,1041.5999999999972,-77.4400000000096,-100455.36,0.0,-100455.36,-2.790426666666667,0.0,100038.24,100038.24,0.0,-417.11999999999534,200493.6,-100455.36,-2.790426666666667,-80.36542666667627,1237.8413676389277,-633.0928269444587
537,2026-02-24,2026-02-25,1,47.2,47.36,203.79,204.55,4.319045608108109,4.3357465340208625,4.3345217478824045,205.34095585122805,1.0,1.0,1.0,204.55,0.003859352453058497,0.0,0.003859352453058497,False,True,False,-1,-1,2120.0,-2130.0,-2120.0,10.0,-0.0,10.0,489.0,491.0,489.0,0.0,2.0,-2.0,-0.05,-0.01,-0.060000000000000005,0.1599999999999966,0.003384097984240494,-340.79999999999274,0.7600000000000193,0.0037223925040874763,373.1600000000095,32.36000000001678,-100536.0,0.0,-100536.0,-2.792666666666667,0.0,100060.89,100060.89,0.0,-475.1100000000006,200596.89,-100536.0,-2.792666666666667,29.507333333350115,1267.3487009722778,-603.5854936111086
