date,AGG,ANGL,BND,BNDX,BWX,CMF,CORP,CWB,EMB,FALN,FENY,FHLC,FIDU,FNCL,FREL,FSTA,FTEC,FUTY,HYG,HYLB,IAGG,ICVT,IDU,IGLB,IGOV,IYE,IYF,IYH,IYJ,IYK,IYR,IYW,JNK,MBB,MUB,PFF,PFFD,SCHQ,SCHZ,SCYB,SPAB,SPBO,SPHY,SPLB,SPMB,SPTL,TFI,USHY,USIG,VCLT,VDC,VDE,VFH,VGLT,VGT,VHT,VIS,VMBS,VNQ,VPU,VTC,VTEB,VTEC,VWOB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV
2024-04-24,95.39,28.31,70.77,48.37,21.56,56.89,94.41,70.63,87.48,26.22,26.33,66.32,65.43,57.85,24.3,47.14,147.19,43.04,76.54,35.14,49.35,77.23,85.58,48.83,38.42,50.19,92.96,59.09,121.23,67.2,83.61,128.84,93.68,89.82,106.44,31.34,19.58,31.63,22.4,25.625,24.63,28.25,23.09,22.01,21.07,26.23,45.78,36.01,49.39,74.09,202.15,133.9,99.72,55.59,61.905,257.26,235.54,44.37,80.58,144.69,74.45,49.91,99.11,62.35,48.095,41.12,122.09,99.015,75.93,36.64,33.37,140.86
2024-04-25,95.12,28.24,70.57,48.31,21.54,56.75,93.3,70.43,87.23,26.17,26.47,65.77,65.55,57.46,24.16,46.98,147.47,43.16,76.38,35.06,49.28,77.05,85.9,48.64,38.4,50.45,92.49,58.68,121.3,66.96,83.11,128.2,93.42,89.44,106.13,31.08,19.42,31.45,22.335,25.565,24.57,28.19,23.05,21.93,21.01,26.06,45.6,35.93,49.29,73.81,201.54,134.56,99.12,55.25,61.93,255.24,236.22,44.22,80.12,145.18,74.29,49.75,98.92,62.16,48.315,40.88,122.46,98.8,75.75,36.43,33.46,139.92
2024-04-26,95.33,28.32,70.73,48.44,21.49,56.68,93.52,70.73,87.61,26.23,26.25,65.87,65.71,57.44,24.17,46.94,149.88,42.69,76.62,35.16,49.42,77.32,85.03,48.89,38.35,50.02,92.17,58.61,121.56,66.76,83.24,130.95,93.73,89.8,106.12,31.13,19.37,31.6,22.385,25.635,24.62,28.27,23.11,22.05,21.06,26.19,45.61,36.02,49.42,74.22,201.2,133.49,98.93,55.52,62.9925,255.32,236.5,44.35,80.16,143.53,74.49,49.79,98.88,62.4,47.87,40.82,122.66,99.915,75.59,36.46,33.095,139.96
2024-04-29,95.62,28.42,70.94,48.56,21.64,56.81,93.78,70.93,88.04,26.34,26.43,66.12,66.18,57.28,24.42,47.09,150.29,43.34,76.85,35.27,49.47,77.55,86.18,49.21,38.65,50.36,92.16,58.86,122.05,67.04,84.12,131.04,94.02,90.02,106.38,31.32,19.52,31.83,22.435,25.725,24.69,28.35,23.17,22.18,21.11,26.38,45.69,36.14,49.59,74.69,201.89,134.44,98.74,55.94,63.2425,256.54,238.18,44.45,80.98,145.68,74.75,49.89,98.89,62.72,48.195,40.76,123.48,100.345,75.83,36.87,33.545,140.43
2024-04-30,95.23,28.27,70.67,48.41,21.4,56.75,93.48,70.26,87.15,26.18,25.63,66.06,64.95,56.7,24.01,46.84,147.03,43.1,76.29,35.07,49.44,77.04,85.63,48.8,38.27,48.87,91.15,58.83,120.18,66.88,82.6,128.17,93.43,89.54,106.33,30.96,19.29,31.62,22.335,25.6,24.59,28.24,23.05,22.0,21.0,26.2,45.62,35.94,49.36,74.08,200.8,130.36,97.66,55.56,61.8413,256.04,234.05,44.22,79.61,144.84,74.39,49.84,98.82,62.19,46.76,40.36,121.52,98.135,75.5,36.19,33.37,140.33
2024-05-01,95.27,28.24,70.71,48.41,21.42,56.72,93.42,69.97,87.15,26.14,25.21,66.34,64.9,56.74,24.03,46.56,145.34,43.59,76.29,35.04,49.53,76.7,86.45,48.86,38.43,48.12,91.67,59.18,119.51,66.12,82.72,126.95,93.3,89.76,106.2,31.14,19.46,31.71,22.37,25.52,24.59,28.21,23.0,22.04,21.05,26.28,45.54,35.88,49.36,74.19,199.64,128.23,97.76,55.7,61.1713,257.28,233.21,44.3,79.64,146.51,74.41,49.78,98.85,62.09,46.015,40.36,121.22,97.13,75.02,36.21,33.755,140.58
2024-05-02,95.7,28.39,70.99,48.51,21.72,56.77,93.84,70.57,87.86,26.31,25.36,66.28,65.34,56.94,24.37,46.95,147.52,43.86,76.76,35.23,49.57,77.2,86.89,49.27,38.81,48.42,92.12,59.12,120.41,66.46,83.82,129.01,93.84,90.16,106.36,31.19,19.52,31.84,22.465,25.665,24.7,28.37,23.12,22.2,21.15,26.4,45.69,36.08,49.62,74.72,201.66,129.07,98.37,55.96,62.0075,257.14,235.79,44.51,80.76,147.56,74.82,49.85,98.84,62.56,46.28,40.46,121.92,98.53,75.65,36.73,33.935,140.48
2024-05-03,96.19,28.54,71.35,48.68,21.9,56.95,94.36,71.19,88.58,26.42,25.38,66.52,65.84,57.2,24.52,47.12,151.4,44.27,77.08,35.38,49.69,77.87,87.65,49.67,39.1,48.45,92.48,59.26,121.18,66.59,84.46,132.17,94.27,90.67,106.67,31.54,19.66,32.13,22.575,25.755,24.82,28.54,23.21,22.4,21.28,26.63,45.86,36.22,49.87,75.37,202.31,129.17,98.7,56.47,63.6825,258.02,237.47,44.75,81.3,148.68,75.22,50.04,99.14,63.04,46.285,40.55,122.77,101.275,75.88,37.02,34.205,140.83
2024-05-06,96.26,28.59,71.42,48.75,21.88,57.09,94.75,71.83,88.83,26.47,25.61,66.84,66.59,57.96,24.56,47.19,153.83,44.47,77.17,35.4,49.71,78.42,88.16,49.91,39.11,48.86,93.61,59.53,122.46,66.59,84.67,134.23,94.37,90.6,106.8,31.67,19.73,32.26,22.605,25.8,24.85,28.6,23.24,22.5,21.26,26.74,45.91,36.25,49.98,75.72,202.39,130.26,99.85,56.69,64.6038,259.16,240.07,44.73,81.37,149.51,75.38,50.11,99.35,63.21,46.65,41.07,124.01,102.465,75.92,37.03,34.38,141.4
2024-05-07,96.46,28.63,71.56,48.85,21.86,57.21,94.59,71.64,88.9,26.52,25.58,67.32,66.76,58.04,24.78,47.71,152.98,44.91,77.18,35.43,49.86,78.38,89.03,50.0,39.08,48.8,93.74,60.0,123.03,67.19,85.42,133.64,94.41,91.01,107.09,31.55,19.66,32.46,22.625,25.815,24.9,28.61,23.24,22.53,21.35,26.91,46.09,36.29,50.01,75.85,204.58,130.24,100.09,57.01,64.3338,261.06,240.36,44.89,82.14,151.04,75.43,50.26,99.56,63.3,46.605,41.21,124.35,102.13,76.75,37.42,34.77,142.57
2024-05-08,96.26,28.6,71.39,48.8,21.78,57.19,94.52,71.3,88.57,26.47,25.55,66.94,66.74,58.27,24.56,47.55,153.09,45.37,77.0,35.36,49.84,78.13,89.79,49.77,38.93,48.72,94.06,59.77,123.29,67.06,84.77,133.68,94.21,90.82,107.02,31.29,19.46,32.27,22.6,25.77,24.86,28.56,23.2,22.43,21.32,26.76,46.06,36.21,49.93,75.57,203.94,130.04,100.48,56.71,64.4275,259.75,240.47,44.82,81.45,152.39,75.27,50.26,99.61,63.07,46.55,41.36,124.35,102.42,76.52,37.07,35.135,142.08
2024-05-09,96.44,28.61,71.58,48.78,21.84,57.24,94.57,71.69,88.87,26.48,25.92,67.59,67.42,58.76,25.07,48.01,153.04,46.05,77.02,35.37,49.8,78.26,91.05,49.92,39.01,49.38,94.86,60.26,124.22,67.5,86.4,133.54,94.24,91.16,107.05,31.38,19.51,32.42,22.65,25.795,24.91,28.59,23.22,22.5,21.39,26.87,46.02,36.22,49.97,75.71,205.87,131.83,101.28,56.95,64.3638,262.05,242.95,44.97,83.12,154.89,75.38,50.26,99.6,63.23,47.175,41.67,125.59,102.39,77.18,37.95,35.67,143.3
2024-05-10,96.24,28.54,71.38,48.66,21.73,57.14,94.34,71.46,88.66,26.43,25.74,67.62,67.46,58.87,25.0,48.26,153.53,46.02,76.9,35.3,49.67,78.13,90.96,49.71,38.91,49.08,95.2,60.27,124.68,67.94,86.24,133.97,94.02,90.79,106.8,31.4,19.52,32.25,22.6,25.73,24.83,28.52,23.17,22.41,21.31,26.74,45.99,36.15,49.87,75.43,207.12,130.97,101.53,56.66,64.5325,262.19,243.15,44.82,82.89,154.59,75.16,50.18,99.59,63.14,46.915,41.83,125.68,102.77,77.62,37.81,35.635,143.59
2024-05-13,96.29,28.55,71.44,48.67,21.75,57.14,94.34,71.59,88.75,26.41,25.67,67.59,67.14,58.61,25.06,48.17,154.27,46.0,76.88,35.31,49.71,78.23,91.01,49.74,38.97,48.96,94.65,60.19,124.08,67.97,86.43,134.46,94.03,90.96,106.8,31.43,19.62,32.33,22.61,25.725,24.87,28.53,23.17,22.42,21.35,26.8,45.98,36.15,49.87,75.45,206.68,130.57,101.17,56.77,64.8475,262.17,241.98,44.92,83.16,154.73,75.18,50.23,99.55,63.15,46.79,41.66,125.15,103.255,77.4,37.91,35.635,143.45
2024-05-14,96.55,28.61,71.65,48.6,21.76,57.15,94.56,72.07,88.95,26.45,25.75,67.89,67.26,58.93,25.25,48.14,155.73,46.12,77.0,35.36,49.68,78.63,91.17,49.93,38.99,49.07,95.35,60.46,124.13,67.79,87.07,135.65,94.17,91.28,106.86,31.45,19.55,32.49,22.66,25.765,24.93,28.59,23.21,22.51,21.44,26.92,46.03,36.21,50.01,75.73,206.34,131.02,101.65,57.06,65.515,263.28,242.4,45.06,83.8,155.02,75.37,50.22,99.6,63.33,46.85,41.87,125.12,104.17,77.25,38.18,35.73,144.06
2024-05-15,97.19,28.77,72.11,48.92,22.05,57.26,95.2,72.63,89.88,26.61,25.8,68.89,67.77,59.5,25.63,48.15,159.43,46.78,77.45,35.55,49.98,79.34,92.32,50.58,39.52,49.17,96.28,61.38,125.05,67.73,88.4,138.7,94.69,92.03,107.16,31.76,19.76,32.92,22.83,25.895,25.1,28.81,23.32,22.77,21.62,27.3,46.14,36.41,50.36,76.7,206.43,131.3,102.49,57.84,67.015,267.23,244.04,45.44,84.96,157.23,75.92,50.34,99.64,63.97,46.955,42.18,125.94,106.515,77.3,38.83,36.265,146.2
2024-05-16,97.08,28.7,71.99,48.86,21.99,57.22,95.23,72.4,89.58,26.54,25.74,68.82,67.16,59.4,25.6,48.77,158.83,46.64,77.27,35.49,49.86,79.05,92.08,50.47,39.4,49.08,96.16,61.29,124.22,68.25,88.33,138.35,94.5,91.68,107.0,31.67,19.72,32.88,22.77,25.85,25.06,28.77,23.27,22.74,21.53,27.26,46.08,36.34,50.3,76.59,209.07,130.89,102.36,57.77,66.7313,266.99,242.08,45.3,84.9,156.75,75.81,50.26,99.64,63.79,46.825,42.18,125.19,106.145,78.4,38.76,36.14,146.03
2024-05-17,96.77,28.69,71.81,48.73,21.92,57.03,95.09,72.45,89.41,26.53,26.07,68.88,67.24,59.74,25.6,48.61,158.29,46.68,77.28,35.47,49.78,79.19,92.2,50.29,39.29,49.75,96.85,61.34,124.41,68.05,88.34,138.02,94.49,91.35,106.61,31.63,19.68,32.67,22.725,25.865,25.0,28.71,23.28,22.67,21.45,27.08,45.87,36.33,50.22,76.28,208.49,132.74,103.0,57.4,66.5688,267.11,242.29,45.15,84.89,156.89,75.67,50.1,99.43,63.65,47.48,42.49,125.33,105.91,78.21,38.76,36.17,146.31
2024-05-20,96.68,28.7,71.74,48.69,21.87,56.99,94.97,72.8,89.42,26.52,25.98,68.78,67.47,59.15,25.44,48.3,160.26,46.6,77.32,35.49,49.76,79.45,91.94,50.24,39.25,49.46,95.61,61.24,124.59,67.72,87.72,139.8,94.55,91.2,106.47,31.66,19.71,32.59,22.7,25.85,24.95,28.71,23.28,22.64,21.41,27.02,45.8,36.34,50.19,76.2,207.31,132.12,101.97,57.25,67.4125,266.85,242.94,45.06,84.39,156.62,75.63,50.04,99.3,63.66,47.17,41.91,125.57,107.155,77.67,38.52,36.11,146.0
2024-05-21,96.86,28.68,71.89,48.75,21.91,56.93,95.08,72.57,89.49,26.51,25.85,68.77,67.32,59.4,25.42,48.58,160.47,47.0,77.26,35.48,49.79,79.26,92.63,50.36,39.21,49.23,96.34,61.39,124.1,67.85,87.75,139.96,94.5,91.47,106.47,31.6,19.71,32.73,22.75,25.85,25.01,28.74,23.28,22.69,21.47,27.14,45.71,36.33,50.26,76.35,208.27,131.55,102.53,57.51,67.4763,266.91,242.39,45.2,84.36,157.94,75.77,50.05,99.17,63.73,46.94,42.18,125.16,107.33,78.13,38.49,36.435,146.25
2024-05-22,96.74,28.62,71.8,48.64,21.78,56.77,94.95,72.43,89.2,26.44,25.34,68.89,67.36,59.09,25.21,48.41,160.63,46.45,77.09,35.4,49.7,79.12,91.78,50.35,39.05,48.48,95.87,61.46,123.86,67.81,86.94,140.0,94.3,91.26,106.23,31.51,19.62,32.76,22.72,25.78,24.99,28.72,23.23,22.69,21.42,27.16,45.55,36.27,50.2,76.39,207.54,128.96,101.86,57.55,67.4925,267.39,242.72,45.1,83.6,156.1,75.68,49.91,98.94,63.55,46.04,41.94,125.31,107.57,77.82,38.16,36.005,146.51
2024-05-23,96.47,28.49,71.59,48.56,21.71,56.56,94.69,71.75,88.59,26.35,25.11,68.14,66.59,58.18,24.68,47.88,160.66,45.64,76.82,35.29,49.63,78.36,90.3,50.02,38.98,48.0,94.28,60.8,122.5,66.86,85.08,140.26,93.95,90.9,105.86,31.25,19.4,32.58,22.645,25.725,24.91,28.61,23.17,22.53,21.34,27.01,45.4,36.15,50.03,75.87,205.28,127.69,100.37,57.23,67.4975,264.4,239.68,44.89,81.8,153.36,75.43,49.79,98.6,63.13,45.62,41.36,123.83,106.695,76.9,37.35,35.395,144.91
2024-05-24,96.58,28.61,71.67,48.59,21.78,56.56,94.8,72.22,88.94,26.47,25.15,67.88,67.01,58.62,24.67,47.99,162.19,46.07,77.09,35.41,49.66,78.78,91.2,50.21,39.1,48.16,95.22,60.6,123.1,66.76,85.09,141.54,94.28,91.06,105.76,31.5,19.6,32.67,22.68,25.79,24.93,28.67,23.24,22.62,21.37,27.08,45.36,36.28,50.13,76.14,205.83,127.9,101.13,57.38,68.1538,263.51,241.41,45.0,81.86,154.84,75.55,49.74,98.6,63.32,45.685,41.61,124.46,107.595,77.1,37.35,35.75,144.42
2024-05-28,96.13,28.48,71.33,48.45,21.7,56.52,94.42,72.24,88.41,26.39,25.42,67.16,66.17,58.06,24.52,47.57,163.77,46.01,76.78,35.29,49.58,78.88,90.98,49.75,39.03,48.68,94.27,59.93,121.6,65.87,84.57,143.08,93.93,90.6,105.78,31.47,19.54,32.2,22.575,25.72,24.83,28.54,23.16,22.4,21.25,26.71,45.31,36.14,49.91,75.43,204.03,129.36,100.04,56.61,68.74,260.66,238.37,44.71,81.32,154.58,75.19,49.72,98.53,62.97,46.155,41.15,122.94,108.05,76.5,37.13,35.715,142.67
2024-05-29,95.76,28.37,71.07,48.24,21.55,56.39,94.01,71.69,88.09,26.25,24.99,66.68,65.27,57.51,24.28,47.18,162.9,45.42,76.55,35.19,49.41,78.46,89.71,49.34,38.57,47.84,93.27,59.44,119.97,65.42,83.78,142.34,93.62,90.25,105.37,31.19,19.4,31.86,22.475,25.65,24.72,28.41,23.1,22.22,21.18,26.43,45.15,36.05,49.71,74.75,202.27,127.11,99.03,56.0,68.5,258.51,235.04,44.59,80.53,152.66,74.88,49.55,98.21,62.74,45.34,40.82,121.2,107.365,75.95,36.78,35.255,141.56
2024-05-30,96.21,28.42,71.38,48.39,21.64,56.38,94.38,71.54,88.62,26.31,25.07,66.74,65.74,57.81,24.64,47.24,159.06,46.02,76.86,35.3,49.49,78.18,90.99,49.75,38.77,47.96,94.03,59.43,120.61,65.65,85.0,138.7,93.95,90.71,105.58,31.46,19.54,32.16,22.585,25.71,24.84,28.55,23.17,22.4,21.28,26.66,45.22,36.16,49.93,75.41,202.64,127.56,99.73,56.49,66.885,258.91,236.76,44.8,81.71,154.57,75.24,49.62,98.3,63.07,45.47,41.04,122.03,104.915,76.15,37.31,35.73,141.63
2024-05-31,96.52,28.54,71.64,48.46,21.67,56.43,94.84,71.67,89.05,26.43,25.66,67.56,66.43,58.54,25.08,48.03,158.7,46.83,77.13,35.43,49.6,78.29,92.53,50.12,38.9,49.15,95.25,60.23,121.92,66.87,86.67,138.63,94.35,91.01,105.74,31.75,19.77,32.4,22.67,25.815,24.94,28.67,23.26,22.57,21.36,26.86,45.24,36.33,50.16,75.94,205.9,130.56,101.01,56.94,66.8263,262.45,239.56,44.97,83.24,157.43,75.6,49.72,98.41,63.38,46.6,41.64,123.51,105.08,77.34,38.05,36.36,143.7
2024-06-03,96.8,28.51,71.82,48.54,21.78,56.4,94.92,71.57,89.09,26.39,25.01,68.1,65.65,58.24,25.04,48.0,159.71,46.35,77.01,35.35,49.77,78.31,91.49,50.35,39.24,47.86,94.85,60.6,120.6,66.8,86.43,139.72,94.08,91.3,105.68,31.74,19.82,32.7,22.715,25.71,24.98,28.7,23.15,22.69,21.44,27.11,45.24,36.2,50.21,76.39,205.93,127.03,100.36,57.48,67.1775,264.03,236.55,45.13,83.05,155.89,75.72,49.67,98.42,63.28,45.38,41.38,122.0,105.345,77.31,37.9,35.945,144.71
2024-06-04,97.15,28.52,72.09,48.64,21.83,56.54,95.28,71.6,89.15,26.42,24.68,68.26,65.25,57.92,25.25,48.27,159.93,46.36,76.97,35.33,49.86,78.19,91.51,50.65,39.36,47.38,94.03,60.76,120.22,67.31,87.2,139.93,94.04,91.74,106.07,31.68,19.8,33.06,22.805,25.735,25.09,28.81,23.16,22.83,21.52,27.41,45.4,36.17,50.39,76.86,207.03,125.58,99.82,58.11,67.2188,264.84,234.96,45.32,83.69,156.0,76.0,49.86,98.61,63.34,44.945,41.19,121.7,105.565,77.98,38.26,35.93,145.13
2024-06-05,97.45,28.63,72.29,48.76,21.86,56.76,95.53,72.3,89.39,26.52,24.7,68.68,66.02,58.09,25.19,48.17,164.14,46.07,77.22,35.45,49.98,78.77,91.06,50.92,39.35,47.43,94.41,61.06,121.34,67.1,86.99,143.69,94.35,91.98,106.48,31.73,19.73,33.29,22.865,25.785,25.16,28.89,23.23,22.96,21.58,27.59,45.61,36.29,50.54,77.28,206.72,125.74,100.22,58.49,68.9313,266.34,237.94,45.42,83.59,154.99,76.19,50.03,99.11,63.5,44.94,41.31,122.93,107.91,77.81,38.21,35.725,145.79
2024-06-06,97.48,28.59,72.3,48.73,21.88,56.87,95.53,71.83,89.18,26.44,24.84,68.83,65.56,58.08,25.27,48.36,163.49,45.59,77.09,35.4,49.93,78.35,90.09,50.84,39.34,47.67,94.07,61.23,120.78,67.44,87.13,143.27,94.21,92.01,106.69,31.77,19.7,33.28,22.86,25.765,25.16,28.87,23.2,22.93,21.61,27.6,45.73,36.26,50.48,77.15,207.43,126.27,100.08,58.48,68.7363,266.89,236.14,45.43,83.75,153.16,76.16,50.15,99.23,63.37,45.175,41.29,122.2,107.55,78.05,38.27,35.355,146.27
2024-06-07,96.62,28.46,71.72,48.53,21.6,56.61,94.85,71.73,88.48,26.33,24.72,68.84,65.48,58.21,25.03,48.05,163.38,45.07,76.89,35.32,49.73,78.03,89.17,50.21,38.93,47.45,94.28,61.31,120.84,67.15,86.43,143.46,93.93,91.22,106.16,31.66,19.66,32.67,22.685,25.705,24.95,28.65,23.13,22.63,21.41,27.1,45.56,36.15,50.13,76.15,206.11,125.7,100.23,57.44,68.7313,266.87,235.97,45.03,82.96,151.5,75.55,49.93,99.03,62.95,44.995,41.48,122.33,107.8,77.66,37.97,34.97,146.43
2024-06-10,96.54,28.48,71.61,48.38,21.51,56.67,94.65,71.9,88.46,26.35,24.99,69.1,65.67,58.01,25.08,47.95,164.09,45.64,76.96,35.34,49.61,78.25,90.25,50.02,38.66,47.89,94.19,61.53,121.0,66.71,86.67,143.93,94.02,91.07,106.06,31.53,19.6,32.49,22.64,25.715,24.92,28.6,23.16,22.54,21.4,26.95,45.6,36.2,50.05,75.86,205.57,127.16,100.06,57.1,68.9688,268.06,236.72,44.97,83.24,153.43,75.41,49.87,98.95,62.87,45.335,41.32,122.71,108.075,77.6,38.16,35.42,146.97
2024-06-11,96.87,28.51,71.9,48.51,21.5,56.73,94.92,71.7,88.8,26.34,24.95,68.87,65.4,57.33,25.01,47.91,166.31,45.36,77.06,35.39,49.71,78.25,89.37,50.31,38.73,47.54,92.77,61.15,120.1,66.24,85.88,145.97,94.18,91.54,106.16,31.38,19.51,32.79,22.745,25.745,25.01,28.7,23.19,22.68,21.51,27.2,45.61,36.23,50.22,76.33,205.4,126.96,98.93,57.62,69.9363,267.01,235.35,45.21,82.94,152.49,75.7,49.95,99.04,63.12,45.245,40.85,122.01,110.085,77.56,38.04,35.205,146.36
2024-06-12,97.33,28.6,72.23,48.64,21.65,57.06,95.39,72.29,89.15,26.45,24.73,68.81,66.14,57.55,25.22,47.49,170.2,45.05,77.37,35.54,49.84,78.8,88.76,50.69,39.08,47.11,93.29,61.09,120.65,65.52,86.62,149.26,94.51,92.09,106.66,31.56,19.61,33.04,22.83,25.855,25.14,28.84,23.27,22.85,21.62,27.41,45.85,36.36,50.45,76.9,203.61,125.84,99.22,58.07,71.44,266.75,238.14,45.49,83.68,151.51,76.06,50.21,99.42,63.35,44.76,40.81,123.17,112.52,76.71,38.31,34.975,146.05
2024-06-13,97.82,28.6,72.55,48.8,21.64,57.16,95.76,71.91,89.39,26.47,24.46,68.71,65.69,57.34,25.33,47.5,171.74,45.11,77.36,35.51,49.99,78.39,88.94,51.08,39.0,46.66,92.89,60.96,120.13,65.66,87.13,150.24,94.53,92.52,106.97,31.56,19.67,33.47,22.955,25.85,25.24,28.97,23.28,23.02,21.73,27.76,46.01,36.34,50.65,77.48,203.62,124.54,98.8,58.81,72.1463,266.38,236.89,45.64,84.02,151.71,76.37,50.44,99.69,63.53,44.35,40.78,122.38,113.41,76.81,38.5,35.055,145.93
2024-06-14,97.92,28.49,72.66,48.95,21.63,57.26,95.85,71.52,89.28,26.33,24.22,68.59,64.99,57.07,25.32,47.48,172.39,45.04,77.06,35.39,50.1,77.95,88.84,51.19,39.06,46.21,92.59,60.93,119.1,65.58,87.06,151.08,94.15,92.61,107.11,31.46,19.59,33.71,22.985,25.755,25.28,28.99,23.19,23.08,21.76,27.96,46.1,36.23,50.7,77.66,203.7,123.17,98.5,59.25,72.4263,265.99,234.31,45.72,84.0,151.49,76.45,50.41,99.85,63.48,44.02,40.65,121.15,113.835,76.95,38.53,34.97,145.88
2024-06-17,97.57,28.5,72.39,48.84,21.61,57.14,95.53,71.53,89.01,26.36,24.29,68.5,65.68,57.65,25.24,47.98,174.44,44.58,77.11,35.42,50.01,78.18,88.19,50.83,39.03,46.27,93.37,60.86,120.09,66.19,86.75,152.76,94.25,92.24,106.86,31.41,19.6,33.4,22.9,25.795,25.19,28.86,23.22,22.91,21.67,27.71,45.97,36.26,50.51,77.08,205.72,123.53,99.33,58.72,73.3088,265.61,236.65,45.57,83.67,149.87,76.17,50.28,99.7,63.28,44.135,41.01,122.49,115.56,77.68,38.33,34.585,145.73
2024-06-18,97.92,28.61,72.64,48.96,21.69,57.25,95.99,71.69,89.6,26.43,24.41,68.46,66.01,57.93,25.32,48.02,175.12,44.56,77.35,35.54,50.11,78.21,88.22,51.15,39.11,46.49,93.96,60.9,120.69,66.33,87.0,153.46,94.57,92.64,107.12,31.56,19.7,33.7,22.995,25.875,25.28,28.99,23.28,23.05,21.76,27.95,46.07,36.38,50.67,77.6,205.99,124.23,99.9,59.22,73.6025,265.63,237.84,45.73,84.0,149.88,76.45,50.38,99.77,63.68,44.32,41.27,123.15,115.705,77.78,38.48,34.6,145.92
2024-06-20,97.75,28.57,72.5,48.88,21.61,57.11,95.83,71.42,89.27,26.41,24.8,68.68,65.98,58.26,25.27,47.89,172.79,44.93,77.3,35.5,50.08,77.91,88.94,50.89,38.96,47.22,94.41,61.08,121.06,66.15,86.77,151.34,94.47,92.52,106.85,31.52,19.67,33.48,22.945,25.825,25.24,28.91,23.27,22.93,21.73,27.78,45.96,36.35,50.57,77.14,205.45,126.16,100.52,58.85,72.5938,266.6,237.91,45.71,83.76,151.12,76.19,50.28,99.69,63.51,45.135,41.49,123.23,114.405,77.61,38.38,34.9,146.4
2024-06-21,97.76,28.61,72.52,48.93,21.56,57.11,95.74,71.59,89.38,26.42,24.47,68.8,65.68,57.83,25.1,47.69,171.62,44.38,77.39,35.56,50.09,78.04,88.46,50.91,38.97,46.95,94.0,61.35,120.93,66.47,87.13,150.37,94.57,92.55,106.81,31.57,19.67,33.5,22.955,25.86,25.25,28.93,23.29,22.94,21.73,27.79,45.96,36.39,50.58,77.23,205.71,125.3,100.15,58.87,72.2175,267.63,237.26,45.75,83.97,150.34,76.26,50.26,99.67,63.55,44.875,41.33,122.97,114.205,77.67,38.48,34.695,146.81
2024-06-24,97.84,28.58,72.56,48.9,21.61,57.18,95.86,71.55,89.42,26.41,25.1,69.24,65.99,58.38,25.28,48.2,168.46,44.95,77.31,35.54,50.09,78.02,89.67,50.98,39.02,48.15,94.98,61.75,121.41,67.15,87.65,147.81,94.54,92.58,106.83,31.64,19.75,33.6,22.965,25.865,25.25,28.94,23.26,22.98,21.74,27.88,45.99,36.36,50.62,77.29,207.68,128.66,101.12,59.06,70.8925,269.37,238.28,45.71,84.62,152.22,76.27,50.28,99.68,63.58,45.64,41.59,123.07,111.21,77.91,38.35,34.87,147.09
2024-06-25,97.83,28.55,72.6,48.94,21.58,57.15,96.0,71.73,89.41,26.38,25.14,69.04,65.45,57.93,24.94,47.91,170.84,44.51,77.41,35.57,50.11,78.26,88.82,50.99,38.98,48.16,94.26,61.58,120.19,66.71,86.59,150.33,94.63,92.51,106.9,31.65,19.75,33.64,22.965,25.89,25.26,28.94,23.3,22.98,21.73,27.93,45.99,36.4,50.62,77.32,206.32,128.91,100.34,59.17,71.9075,268.65,236.32,45.7,83.58,150.83,76.28,50.32,99.7,63.61,45.745,41.28,122.02,113.25,77.41,37.81,34.54,146.63
2024-06-26,97.39,28.42,72.26,48.71,21.44,56.95,95.37,71.91,89.11,26.28,24.92,68.72,65.12,57.68,24.9,47.8,171.43,44.34,77.24,35.49,49.93,78.46,88.63,50.54,38.65,47.79,93.82,61.38,119.83,66.46,86.34,150.85,94.38,92.07,106.56,31.64,19.75,33.22,22.85,25.805,25.14,28.81,23.26,22.76,21.63,27.55,45.88,36.31,50.4,76.63,206.15,127.83,99.76,58.4,72.0513,267.69,235.42,45.52,83.32,150.31,75.99,50.15,99.33,63.31,45.295,41.02,121.69,113.12,77.25,37.76,34.395,146.11
2024-06-27,97.55,28.4,72.39,48.75,21.47,57.06,95.51,72.19,89.19,26.27,24.99,68.67,65.27,57.6,25.13,47.63,171.78,44.43,77.33,35.51,49.98,78.81,88.74,50.67,38.67,47.91,94.06,61.34,119.47,66.05,87.07,151.1,94.51,92.29,106.82,31.61,19.76,33.34,22.9,25.82,25.19,28.86,23.27,22.82,21.69,27.66,45.88,36.34,50.48,76.81,205.52,128.08,99.83,58.59,72.195,267.43,236.0,45.6,84.13,150.52,76.11,50.27,99.43,63.36,45.4,40.97,121.82,113.175,76.92,38.1,34.455,145.87
2024-06-28,97.07,28.3,72.05,48.67,21.43,56.88,95.07,72.06,88.48,26.19,25.09,68.6,65.37,57.94,25.34,47.41,171.52,43.96,77.14,35.46,49.92,78.63,87.88,50.04,38.61,48.0,94.57,61.27,119.44,65.75,87.74,150.5,94.27,91.81,106.55,31.55,19.68,32.81,22.79,25.81,25.09,28.7,23.23,22.55,21.57,27.22,45.75,36.28,50.21,75.86,203.03,127.57,99.88,57.68,72.0738,266.0,235.22,45.4,83.76,147.92,75.7,50.11,99.4,62.91,45.575,41.11,121.87,113.115,76.58,38.41,34.07,145.75
